Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982-83,22,SAS,NBA,SF,26,0,393,76,157,0.484,0,2,0,76,155,0.49,0.484,31,43,0.721,31,63,94,19,18,6,28,57,183
1983-84,23,PHO,NBA,SF,50,0,586,97,203,0.478,0,0,NA,97,203,0.478,0.478,29,42,0.69,40,63,103,44,23,12,44,101,223
1984-85,24,PHO,NBA,SF,21,11,418,85,175,0.486,0,0,NA,85,175,0.486,0.486,45,59,0.763,38,51,89,29,23,4,34,59,215
1985-86,25,PHO,NBA,SF,82,5,1644,347,676,0.513,3,15,0.2,344,661,0.52,0.516,208,257,0.809,104,169,273,150,76,31,143,236,905
1986-87,26,PHO,NBA,SF,82,4,1655,357,722,0.494,2,17,0.118,355,705,0.504,0.496,143,183,0.781,101,170,271,126,61,23,105,210,859
1987-88,27,TOT,NBA,SF,59,16,883,153,303,0.505,0,1,0,153,302,0.507,0.505,59,76,0.776,38,71,109,56,31,9,50,131,365
1987-88,27,PHO,NBA,SF,35,5,466,82,171,0.48,0,1,0,82,170,0.482,0.48,39,53,0.736,28,34,62,30,18,4,27,73,203
1987-88,27,CLE,NBA,SF,24,11,417,71,132,0.538,0,0,NA,71,132,0.538,0.538,20,23,0.87,10,37,47,26,13,5,23,58,162
1988-89,28,CLE,NBA,SF,82,82,2102,332,733,0.453,3,10,0.3,329,723,0.455,0.455,97,135,0.719,98,209,307,133,89,32,104,230,764
1989-90,29,IND,NBA,SF,82,13,1531,225,479,0.47,5,14,0.357,220,465,0.473,0.475,55,75,0.733,78,152,230,89,43,23,79,220,510
1990-91,30,IND,NBA,SF,80,7,1357,206,494,0.417,4,20,0.2,202,474,0.426,0.421,47,57,0.825,73,112,185,106,37,26,65,198,463
1991-92,31,TOT,NBA,SF,31,20,633,92,161,0.571,1,3,0.333,91,158,0.576,0.575,36,47,0.766,27,69,96,53,24,10,22,83,221
1991-92,31,IND,NBA,SF,10,0,81,11,22,0.5,0,0,NA,11,22,0.5,0.5,5,6,0.833,0,8,8,11,2,1,6,8,27
1991-92,31,CLE,NBA,SF,21,20,552,81,139,0.583,1,3,0.333,80,136,0.588,0.586,31,41,0.756,27,61,88,42,22,9,16,75,194
1992-93,32,CLE,NBA,SF,53,51,1189,197,396,0.497,1,4,0.25,196,392,0.5,0.499,59,78,0.756,52,118,170,75,39,30,57,150,454
Career,NA,,NBA,,648,209,12391,2167,4499,0.482,19,86,0.221,2148,4413,0.487,0.484,809,1052,0.769,680,1247,1927,880,464,206,731,1675,5162
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,PHO,NBA,,270,25,4769,968,1947,0.497,5,33,0.152,963,1914,0.503,0.498,464,594,0.781,311,487,798,379,201,74,353,679,2405
4 seasons,NA,CLE,NBA,,180,164,4260,681,1400,0.486,5,17,0.294,676,1383,0.489,0.488,207,277,0.747,187,425,612,276,163,76,200,513,1574
3 seasons,NA,IND,NBA,,172,20,2969,442,995,0.444,9,34,0.265,433,961,0.451,0.449,107,138,0.775,151,272,423,206,82,50,150,426,1000
1 season,NA,SAS,NBA,,26,0,393,76,157,0.484,0,2,0,76,155,0.49,0.484,31,43,0.721,31,63,94,19,18,6,28,57,183
