,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1957-58,24,STL,NBA,,11,,7,9,,,6,25
1958-59,25,STL,NBA,,10,,6,6,,,,21
1959-60,26,CIN,NBA,,10,,8,9,,,6,25
1960-61,27,CIN,NBA,,7,,6,,,,,19
Career,,,,,11,,8,,,,,25
2 Seasons,,CIN,NBA,,10,,8,,,,,25
2 Seasons,,STL,NBA,,11,,7,9,,,,25
