,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,23,CLE,NBA,,7,,,,,,8,10,,,,,,,,,18,
1975-76,24,CLE,NBA,,16,29,,,,,11,14,,,16,7,,,,6,35,
1976-77,25,CLE,NBA,,13,23,,,,,10,12,,,15,7,4,3,,6,36,
1977-78,26,CLE,NBA,,14,27,,,,,14,20,,,12,9,,,,6,38,
1978-79,27,CLE,NBA,,16,29,,,,,15,21,,,16,12,,2,,6,41,
1979-80,28,CLE,NBA,,15,22,1,,15,,12,14,,,14,9,,4,,6,33,
1980-81,29,NYK,NBA,,13,,1,,,,11,12,,,,,,,,,36,
1981-82,30,NYK,NBA,,13,,2,,,,12,14,,,,,,,,,29,
1984-85,33,CLE,NBA,,1,4,0,1,1,4,2,3,0,3,3,2,0,0,3,2,4,-0.2
Career,,,,,16,,,,,,15,21,,,,,,,,,41,
7 Seasons,,CLE,NBA,,16,,,,,,15,21,,,,,,,,,41,
2 Seasons,,NYK,NBA,,13,,2,,,,12,14,,,,,,,,,36,
