Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,25,MNP,ABA,C,1,3,-54.6,0,0,1,NA,NA,0,0,41,30,NA,0,0,0,-0.579
Career,NA,,ABA,,1,3,-54.6,0,0,1,NA,NA,0,0,41,30,NA,0,0,0,-0.579
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MNP,ABA,,1,3,-54.6,0,0,1,NA,NA,0,0,41,30,NA,0,0,0,-0.579
