Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,22,SDR,NBA,SG,73,1378,11.9,0.512,0.346,NA,NA,NA,9.3,NA,NA,NA,1.8,1.6,3.4,0.118,NA,NA,NA,NA,NA
1969-70,23,SDR,NBA,PG,82,2471,12.9,0.501,0.352,NA,NA,NA,14.6,NA,NA,NA,1.9,2.7,4.7,0.091,NA,NA,NA,NA,NA
1970-71,24,SDR,NBA,SG,82,3102,16.8,0.532,0.493,NA,NA,5.7,15.6,NA,NA,NA,6.3,4.2,10.5,0.162,NA,NA,NA,NA,NA
1971-72,25,HOU,NBA,SG,81,3097,15,0.506,0.361,NA,NA,5,14.9,NA,NA,NA,3.6,3.8,7.4,0.114,NA,NA,NA,NA,NA
1972-73,26,DET,NBA,SG,51,1603,9.3,0.47,0.33,NA,NA,5.2,10.6,NA,NA,NA,0.4,1,1.4,0.041,NA,NA,NA,NA,NA
1973-74,27,DET,NBA,SG,50,980,14.4,0.516,0.454,3.6,8.3,5.9,13.8,1.7,0.2,NA,1.3,1.2,2.4,0.118,NA,-0.5,0.1,-0.4,0.4
1974-75,28,TOT,NBA,SG,75,1783,11.9,0.49,0.408,4.8,5.7,5.2,14.5,1.4,0.3,NA,1.3,0.5,1.7,0.047,NA,-1.5,-1.1,-2.6,-0.3
1974-75,28,NOJ,NBA,SG,19,353,9.7,0.452,0.461,1.9,5,3.4,11.7,1.5,0.3,NA,-0.1,0.1,0.1,0.011,NA,-3.1,-0.9,-3.9,-0.2
1974-75,28,LAL,NBA,SG,56,1430,12.4,0.5,0.395,5.5,5.9,5.7,15.2,1.4,0.4,NA,1.3,0.3,1.7,0.056,NA,-1.1,-1.1,-2.2,-0.1
1975-76,29,LAL,NBA,PG,53,853,9.8,0.514,0.436,3.3,7.7,5.6,11.1,1.4,0.2,NA,0.6,0.5,1,0.059,NA,-2.8,-0.3,-3.1,-0.2
Career,NA,,NBA,,547,15267,13.4,0.508,0.399,4.1,6.9,5.4,13.7,1.5,0.3,NA,17.1,15.3,32.5,0.102,NA,-1.5,-0.6,-2.1,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"SDR,HOU",NBA,,318,10048,14.6,0.514,0.399,NA,NA,5.4,14.3,NA,NA,NA,13.7,12.2,25.9,0.124,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,109,2283,11.4,0.504,0.408,4.6,6.6,5.6,13.7,1.4,0.3,NA,1.9,0.8,2.7,0.057,NA,-1.7,-0.8,-2.6,-0.3
2 seasons,NA,DET,NBA,,101,2583,11.3,0.491,0.385,3.6,8.3,5.5,11.8,1.7,0.2,NA,1.7,2.1,3.8,0.07,NA,-0.5,0.1,-0.4,0.4
1 season,NA,NOJ,NBA,,19,353,9.7,0.452,0.461,1.9,5,3.4,11.7,1.5,0.3,NA,-0.1,0.1,0.1,0.011,NA,-3.1,-0.9,-3.9,-0.2
