Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SDR,NBA,SG,6,NA,34.7,5,11.5,0.435,3.5,4.5,0.778,NA,NA,3.5,1.7,NA,NA,3.7,13.5
1973-74,27,DET,NBA,SG,7,NA,32.4,4,8.4,0.475,4,4.6,0.875,1.4,2.7,4.1,2,0.3,0,2.7,12
Career,NA,,NBA,,13,NA,33.5,4.5,9.8,0.453,3.8,4.5,0.831,1.4,2.7,3.8,1.8,0.3,0,3.2,12.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,7,NA,32.4,4,8.4,0.475,4,4.6,0.875,1.4,2.7,4.1,2,0.3,0,2.7,12
1 season,NA,SDR,NBA,,6,NA,34.7,5,11.5,0.435,3.5,4.5,0.778,NA,NA,3.5,1.7,NA,NA,3.7,13.5
