Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,27,DET,NBA,SG,7,NA,227,6.2,13.1,0.475,6.2,7.1,0.875,2.2,4.2,6.4,3.1,0.4,0,4.2,18.6,NA,NA,101
Career,NA,,NBA,,7,NA,227,6.2,13.1,0.453,6.2,7.1,0.831,2.2,4.2,6.4,3.1,0.4,0,4.2,18.6,NA,NA,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DET,NBA,,7,NA,227,6.2,13.1,0.475,6.2,7.1,0.875,2.2,4.2,6.4,3.1,0.4,0,4.2,18.6,NA,NA,101
1 season,NA,SDR,NBA,,0,NA,0,NA,NA,0.435,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
