Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SDR,NBA,SG,73,NA,18.9,3,6.6,0.456,1.8,2.3,0.772,NA,NA,3.2,1.4,NA,NA,2.4,7.8
1969-70,23,SDR,NBA,PG,82,NA,30.1,5.5,12.5,0.443,3.4,4.4,0.77,NA,NA,3.1,3.5,NA,NA,2.9,14.5
1970-71,24,SDR,NBA,SG,82,NA,37.8,7.1,15.9,0.448,6.3,7.9,0.806,NA,NA,5,4.2,NA,NA,2.8,20.6
1971-72,25,HOU,NBA,SG,81,NA,38.2,6.9,15.8,0.435,4.8,5.7,0.838,NA,NA,4.3,4.2,NA,NA,2.6,18.5
1972-73,26,DET,NBA,SG,51,NA,31.4,3.6,8.9,0.407,2.4,2.9,0.8,NA,NA,3.4,2.7,NA,NA,2.3,9.6
1973-74,27,DET,NBA,SG,50,NA,19.6,3.1,7.2,0.427,2.8,3.3,0.848,0.7,1.6,2.3,1.9,0.8,0.1,1.6,8.9
1974-75,28,TOT,NBA,SG,75,NA,23.8,3,7.5,0.406,2.6,3.1,0.838,1.2,1.4,2.6,2.5,0.7,0.2,2.2,8.6
1974-75,28,NOJ,NBA,SG,19,NA,18.6,2.1,6.1,0.339,2.5,2.8,0.887,0.4,0.9,1.3,1.6,0.6,0.1,1.5,6.6
1974-75,28,LAL,NBA,SG,56,NA,25.5,3.4,8,0.424,2.6,3.1,0.824,1.4,1.6,3,2.8,0.8,0.2,2.4,9.3
1975-76,29,LAL,NBA,PG,53,NA,16.1,1.6,3.8,0.417,1.5,1.7,0.899,0.5,1.3,1.9,1.4,0.5,0.1,2,4.7
Career,NA,,NBA,,547,NA,27.9,4.5,10.4,0.435,3.4,4.1,0.814,0.8,1.4,3.3,2.9,0.7,0.1,2.4,12.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"SDR,HOU",NBA,,318,NA,31.6,5.7,12.9,0.444,4.1,5.1,0.804,NA,NA,3.9,3.4,NA,NA,2.7,15.6
2 seasons,NA,LAL,NBA,,109,NA,20.9,2.5,6,0.422,2.1,2.4,0.849,1,1.5,2.5,2.1,0.7,0.1,2.2,7.1
2 seasons,NA,DET,NBA,,101,NA,25.6,3.4,8.1,0.415,2.6,3.1,0.825,0.7,1.6,2.8,2.3,0.8,0.1,1.9,9.3
1 season,NA,NOJ,NBA,,19,NA,18.6,2.1,6.1,0.339,2.5,2.8,0.887,0.4,0.9,1.3,1.6,0.6,0.1,1.5,6.6
