Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1968-69,22,SDR,NBA,SG,73,NA,1378,5.7,12.6,0.456,3.4,4.4,0.772,NA,NA,6.2,2.6,NA,NA,4.7,14.9
1969-70,23,SDR,NBA,PG,82,NA,2471,6.6,15,0.443,4.1,5.3,0.77,NA,NA,3.7,4.2,NA,NA,3.5,17.3
1970-71,24,SDR,NBA,SG,82,NA,3102,6.8,15.1,0.448,6,7.5,0.806,NA,NA,4.7,4,NA,NA,2.7,19.6
1971-72,25,HOU,NBA,SG,81,NA,3097,6.5,14.9,0.435,4.5,5.4,0.838,NA,NA,4,3.9,NA,NA,2.5,17.4
1972-73,26,DET,NBA,SG,51,NA,1603,4.2,10.2,0.407,2.7,3.4,0.8,NA,NA,3.9,3.1,NA,NA,2.6,11
1973-74,27,DET,NBA,SG,50,NA,980,5.7,13.3,0.427,5.1,6,0.848,1.2,2.9,4.2,3.6,1.4,0.1,2.9,16.4
1974-75,28,TOT,NBA,SG,75,NA,1783,4.6,11.3,0.406,3.9,4.6,0.838,1.8,2.1,3.9,3.8,1.1,0.2,3.3,13.1
1974-75,28,NOJ,NBA,SG,19,NA,353,4,11.7,0.339,4.8,5.4,0.887,0.7,1.7,2.4,3.1,1.2,0.2,2.9,12.7
1974-75,28,LAL,NBA,SG,56,NA,1430,4.8,11.2,0.424,3.7,4.4,0.824,2,2.2,4.3,4,1.1,0.3,3.4,13.2
1975-76,29,LAL,NBA,PG,53,NA,853,3.6,8.6,0.417,3.4,3.8,0.899,1.2,3,4.2,3.2,1.1,0.1,4.4,10.6
Career,NA,,NBA,,547,NA,15267,5.8,13.4,0.435,4.3,5.3,0.814,1.5,2.5,4.3,3.7,1.2,0.2,3.1,16
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"SDR,HOU",NBA,,318,NA,10048,6.5,14.7,0.444,4.7,5.9,0.804,NA,NA,4.4,3.8,NA,NA,3.1,17.7
2 seasons,NA,LAL,NBA,,109,NA,2283,4.3,10.2,0.422,3.5,4.2,0.849,1.7,2.5,4.2,3.7,1.1,0.2,3.8,12.2
2 seasons,NA,DET,NBA,,101,NA,2583,4.7,11.4,0.415,3.6,4.4,0.825,1.2,2.9,4,3.3,1.4,0.1,2.7,13.1
1 season,NA,NOJ,NBA,,19,NA,353,4,11.7,0.339,4.8,5.4,0.887,0.7,1.7,2.4,3.1,1.2,0.2,2.9,12.7
