Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24,DET,NBA,PG,6,NA,254,9.6,23.5,0.41,4.7,6.4,0.733,NA,NA,3.4,4.1,NA,NA,NA,3,24
1973-74,30,DET,NBA,PG,7,NA,312,6.3,15.1,0.42,2.5,3.5,0.733,0.7,2.3,3,4.8,0.3,0.1,NA,2.3,15.2
1974-75,31,DET,NBA,PG,3,NA,134,5.4,12.6,0.426,2.1,3.5,0.615,0.8,2.1,3,7.8,1.3,0,NA,3.2,12.9
1975-76,32,WSB,NBA,PG,7,NA,209,5.9,13.1,0.447,4.8,6,0.8,1,2.1,3.1,4.8,1.2,0.3,NA,3.1,16.5
1976-77,33,WSB,NBA,SG,8,NA,55,9.2,20.9,0.438,2.6,2.6,1,2,2,3.9,3.3,0,0.7,NA,3.3,20.9
Career,NA,,NBA,,31,NA,964,7.1,16.9,0.423,3.5,4.7,0.748,0.9,2.2,3.2,5,0.8,0.2,NA,2.8,17.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,16,NA,700,7.4,17.7,0.416,3.2,4.5,0.716,0.7,2.3,3.1,5.1,0.6,0.1,NA,2.7,17.9
2 seasons,NA,WSB,NBA,,15,NA,264,6.5,14.7,0.444,4.4,5.3,0.821,1.2,2,3.3,4.5,1,0.4,NA,3.1,17.5
