Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1967-68,24,DET,NBA,PG,6,254,17,0.455,0.271,NA,NA,NA,18,NA,NA,NA,NA,NA,0,0.4,0.4,0.066,NA,NA,NA,NA,NA
1973-74,30,DET,NBA,PG,7,312,14.2,0.458,0.229,2.2,6.2,4.3,21.1,0.5,0.2,NA,NA,NA,0.2,0.1,0.3,0.053,NA,0.7,-1.9,-1.2,0.1
1974-75,31,DET,NBA,PG,3,134,13.9,0.455,0.277,2.6,5.9,4.4,31,1.8,0,NA,NA,NA,0,0.1,0.1,0.021,NA,-2.2,-1.3,-3.5,-0.1
1975-76,32,WSB,NBA,PG,7,209,17.4,0.525,0.461,3.3,5.5,4.5,23.4,1.7,0.5,NA,NA,NA,0.3,0.3,0.5,0.123,NA,2.8,-0.8,2,0.2
1976-77,33,WSB,NBA,SG,8,55,14.8,0.474,0.125,5.9,5.5,5.7,15.2,0,0.9,NA,NA,NA,0,0,0.1,0.047,NA,0.6,-2.2,-1.6,0
Career,NA,,NBA,,31,964,15.6,0.47,0.281,2.8,5.9,4.5,21.8,1,0.3,NA,NA,NA,0.5,0.8,1.3,0.067,NA,0.7,-1.5,-0.7,0.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,16,700,15.2,0.456,0.256,2.3,6.1,4.3,21.8,0.9,0.1,NA,NA,NA,0.2,0.5,0.8,0.052,NA,-0.2,-1.7,-1.9,0
2 seasons,NA,WSB,NBA,,15,264,16.9,0.511,0.361,3.8,5.5,4.7,21.7,1.3,0.6,NA,NA,NA,0.3,0.3,0.6,0.107,NA,2.3,-1.1,1.3,0.2
