,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1946-47,20,USC,10,,16,,,,9,12,,,,,,,,41,,,.750,,4.1,,
1947-48,21,USC,24,,100,,,,38,44,,,,,,,,238,,,.864,,9.9,,
1948-49,22,USC,24,,142,,,,98,125,,,,,,,,382,,,.784,,15.9,,
1949-50,23,USC,24,,171,,,,104,129,,,,,,,,446,,,.806,,18.6,,
Career,,,82,,429,,,,249,310,,,,,,,,1107,,,.803,,13.5,,
