Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,WSC,NBA,SG,31,NA,NA,4.5,12.3,0.37,3.1,3.5,0.889,3.5,1.3,2.8,12.2
1951-52,25,BOS,NBA,SG,63,NA,22,3.9,10,0.389,2.9,3.4,0.859,3.5,2.4,2.9,10.7
1952-53,26,BOS,NBA,SG,71,NA,32.9,5.7,13,0.436,4.8,5.6,0.85,4.1,2.7,3.4,16.2
1953-54,27,BOS,NBA,SG,72,NA,34.3,5.7,12.7,0.45,4.6,5.4,0.844,3.5,3.2,2.9,16
1954-55,28,BOS,NBA,SG,68,NA,36.1,6.7,15.6,0.427,5.1,5.7,0.897,4.4,4.1,3.1,18.4
1955-56,29,BOS,NBA,SG,72,NA,37.5,7.5,17.1,0.438,5,5.7,0.867,3.6,4.7,2.7,19.9
1956-57,30,BOS,NBA,SG,67,NA,35.9,7.7,18.5,0.416,5.7,6.3,0.905,4.3,3.5,2.8,21.1
1957-58,31,BOS,NBA,SG,63,NA,35.1,8.7,20.6,0.424,4.8,5.4,0.893,4.7,2.7,2.5,22.3
1958-59,32,BOS,NBA,SG,72,NA,33.1,7.8,19.1,0.408,4.8,5.1,0.932,4.1,2.5,2.4,20.4
1959-60,33,BOS,NBA,SG,71,NA,27,7.9,17.3,0.456,3.5,4.1,0.866,3.7,2,2.2,19.3
1960-61,34,BOS,NBA,SG,61,NA,25.2,6.3,14.9,0.422,3.4,3.7,0.921,3.7,2.4,2.1,16
Career,NA,,NBA,,711,NA,32,6.7,15.7,0.426,4.4,5,0.883,3.9,3,2.7,17.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,BOS,NBA,,680,NA,32,6.8,15.9,0.428,4.5,5.1,0.883,3.9,3,2.7,18.1
1 season,NA,WSC,NBA,,31,NA,NA,4.5,12.3,0.37,3.1,3.5,0.889,3.5,1.3,2.8,12.2
