Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,25,BOS,NBA,SG,1,NA,27,7,12,0.583,1,1,1,3,7,4,15
1952-53,26,BOS,NBA,SG,6,NA,201,20,60,0.333,30,32,0.938,15,15,26,70
1953-54,27,BOS,NBA,SG,6,NA,206,35,81,0.432,43,50,0.86,25,10,29,113
1954-55,28,BOS,NBA,SG,7,NA,290,55,110,0.5,35,38,0.921,38,38,24,145
1955-56,29,BOS,NBA,SG,3,NA,119,18,46,0.391,16,17,0.941,7,12,7,52
1956-57,30,BOS,NBA,SG,10,NA,377,75,197,0.381,61,64,0.953,35,29,23,211
1957-58,31,BOS,NBA,SG,11,NA,406,90,221,0.407,52,56,0.929,54,25,28,232
1958-59,32,BOS,NBA,SG,11,NA,322,82,193,0.425,57,59,0.966,36,28,35,221
1959-60,33,BOS,NBA,SG,13,NA,364,88,209,0.421,43,53,0.811,45,20,22,219
1960-61,34,BOS,NBA,SG,10,NA,261,68,133,0.511,32,36,0.889,27,17,22,168
Career,NA,,NBA,,78,NA,2573,538,1262,0.426,370,406,0.911,285,201,220,1446
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10 seasons,NA,BOS,NBA,,78,NA,2573,538,1262,0.426,370,406,0.911,285,201,220,1446
