,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2010-11,24,TOT,NBA,39:48,9,15,0,0,9,15,5,6,7,9,14,2,3,3,4,6,23,19.2
2010-11,24,NYK,NBA,39:48,9,15,0,0,9,15,5,6,7,9,14,2,3,3,4,6,23,19.2
2010-11,24,DEN,NBA,15:23,2,4,0,0,2,4,2,3,3,5,6,0,1,1,1,2,6,5.6
2011-12,25,DEN,NBA,30:22,7,11,0,0,7,11,4,5,5,8,10,3,2,4,4,5,16,14.6
2012-13,26,DEN,NBA,27:46,4,11,0,1,4,11,2,3,7,6,13,2,1,3,4,6,10,9.8
2013-14,27,DEN,NBA,42:45,10,15,1,2,10,15,8,10,9,20,29,3,2,5,4,6,23,30.4
2014-15,28,TOT,NBA,49:13,9,15,1,2,9,15,7,8,9,12,16,4,3,5,4,6,20,20.7
2014-15,28,DEN,NBA,49:13,8,14,1,2,7,14,6,8,9,12,16,2,3,5,3,6,18,19.8
2014-15,28,CLE,NBA,39:34,9,15,0,0,9,15,7,8,7,10,15,4,2,5,4,5,20,20.7
2015-16,29,CLE,NBA,36:33,8,12,1,2,8,12,6,6,5,11,12,3,2,4,5,6,17,14.4
2016-17,30,LAL,NBA,37:31,8,12,0,1,8,12,6,7,7,7,13,4,4,3,4,6,20,17.2
2017-18,31,BRK,NBA,20:45,4,6,1,3,4,5,4,4,4,7,11,3,2,2,4,6,11,11.2
Career,,,,49:13,10,15,1,3,10,15,8,10,9,20,29,4,4,5,5,6,23,30.4
5 Seasons,,DEN,NBA,49:13,10,15,1,2,10,15,8,10,9,20,29,3,3,5,4,6,23,30.4
2 Seasons,,CLE,NBA,39:34,9,15,1,2,9,15,7,8,7,11,15,4,2,5,5,6,20,20.7
1 Season,,LAL,NBA,37:31,8,12,0,1,8,12,6,7,7,7,13,4,4,3,4,6,20,17.2
1 Season,,NYK,NBA,39:48,9,15,0,0,9,15,5,6,7,9,14,2,3,3,4,6,23,19.2
1 Season,,BRK,NBA,20:45,4,6,1,3,4,5,4,4,4,7,11,3,2,2,4,6,11,11.2
