,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2000-01,22,BOS,NBA,13:54,2,6,0,1,2,6,3,4,3,3,5,1,1,2,3,4,5,2.3
2001-02,23,CHH,NBA,12:05,2,4,0,0,2,4,0,0,2,3,5,1,1,1,3,5,4,3.7
2002-03,24,NOH,NBA,24:20,6,10,0,0,6,10,4,5,7,7,11,3,2,3,4,6,13,12.8
2003-04,25,TOR,NBA,37:17,5,9,0,1,5,9,5,7,5,10,12,3,3,2,4,4,11,11.0
2004-05,26,TOT,NBA,22:40,2,3,0,1,2,3,3,3,3,8,11,1,2,2,2,3,5,6.3
2004-05,26,TOR,NBA,22:40,1,3,0,1,1,3,3,3,3,8,11,0,2,2,2,3,5,6.3
2004-05,26,NJN,NBA,8:19,1,1,0,0,1,1,1,2,2,1,2,0,0,1,1,1,3,2.6
2004-05,26,CLE,NBA,13:31,2,3,0,0,2,3,0,0,1,2,3,1,1,1,0,2,4,5.6
Career,,,,37:17,6,10,0,1,6,10,5,7,7,10,12,3,3,3,4,6,13,12.8
1 Season,,NOH,NBA,24:20,6,10,0,0,6,10,4,5,7,7,11,3,2,3,4,6,13,12.8
2 Seasons,,TOR,NBA,37:17,5,9,0,1,5,9,5,7,5,10,12,3,3,2,4,4,11,11.0
1 Season,,BOS,NBA,13:54,2,6,0,1,2,6,3,4,3,3,5,1,1,2,3,4,5,2.3
1 Season,,CHH,NBA,12:05,2,4,0,0,2,4,0,0,2,3,5,1,1,1,3,5,4,3.7
1 Season,,NJN,NBA,8:19,1,1,0,0,1,1,1,2,2,1,2,0,0,1,1,1,3,2.6
1 Season,,CLE,NBA,13:31,2,3,0,0,2,3,0,0,1,2,3,1,1,1,0,2,4,5.6
