,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2002-03,24,NOH,NBA,17:39,5,8,0,0,5,8,2,2,4,3,7,2,0,4,2,3,10,9.3
Career,,,,17:39,5,8,0,0,5,8,2,2,4,3,7,2,0,4,2,3,10,9.3
