Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1980-81,23,IND,NBA,SG,2,NA,19,7.3,22,0.333,2.4,2.4,1,4.9,19.5,0.25,4.9,4.9,1,2.4,2.4,4.9,4.9,4.9,0,12.2,9.8,22,NA,69,102
1981-82,24,PHO,NBA,SG,7,NA,24,3.9,15.5,0.25,0,0,NA,3.9,15.5,0.25,1.9,1.9,1,0,1.9,1.9,9.7,1.9,1.9,9.7,5.8,9.7,NA,55,115
1984-85,27,WSB,NBA,SG,4,0,41,6,10.9,0.556,1.2,6,0.2,4.8,4.8,1,3.6,4.8,0.75,2.4,4.8,7.3,7.3,2.4,0,6,6,16.9,NA,102,109
1985-86,28,WSB,NBA,SG,5,0,82,7.3,17.7,0.414,1.8,6.1,0.3,5.5,11.6,0.474,3.7,5.5,0.667,1.2,1.8,3,4.3,3,0,4.3,8.5,20.1,NA,94,112
1986-87,29,MIL,NBA,SG,12,0,46,4.2,11.6,0.364,0,6.3,0,4.2,5.3,0.8,1.1,2.1,0.5,0,0,0,2.1,3.2,0,1.1,9.5,9.5,NA,82,117
Career,NA,,NBA,,30,0,212,6,15.2,0.394,1.2,5.1,0.227,4.8,10.1,0.477,3,4.1,0.722,1.2,2.1,3.2,5.1,3,0.2,5.3,8.1,16.1,NA,85,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,MIL,NBA,,12,0,46,4.2,11.6,0.364,0,6.3,0,4.2,5.3,0.8,1.1,2.1,0.5,0,0,0,2.1,3.2,0,1.1,9.5,9.5,NA,82,117
2 seasons,NA,WSB,NBA,,9,0,123,6.9,15.4,0.447,1.6,6.1,0.267,5.3,9.3,0.565,3.6,5.3,0.692,1.6,2.8,4.5,5.3,2.8,0,4.9,7.7,19,NA,96,111
1 season,NA,PHO,NBA,,7,NA,24,3.9,15.5,0.25,0,0,NA,3.9,15.5,0.25,1.9,1.9,1,0,1.9,1.9,9.7,1.9,1.9,9.7,5.8,9.7,NA,55,115
1 season,NA,IND,NBA,,2,NA,19,7.3,22,0.333,2.4,2.4,1,4.9,19.5,0.25,4.9,4.9,1,2.4,2.4,4.9,4.9,4.9,0,12.2,9.8,22,NA,69,102
