Season,Team,Lg,Salary
1999-00,Utah Jazz,NBA,"$679,800"
2000-01,Utah Jazz,NBA,"$730,800"
2001-02,Utah Jazz,NBA,"$781,680"
2002-03,Utah Jazz,NBA,"$612,435"
2003-04,Houston Rockets,NBA,"$688,679"
2004-05,Houston Rockets,NBA,"$807,546"
2005-06,New Jersey Nets,NBA,"$1,670,000"
2006-07,Memphis Grizzlies,NBA,"$932,015"
2006-07,New Jersey Nets,NBA,"$563,302"
Career,(may be incomplete),,"$7,466,257"
