Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,26,ROC,BAA,NA,4,NA,NA,3,13,0.231,0,1,0,NA,2,5,6
1949-50,27,ROC,NBA,NA,2,NA,NA,2,3,0.667,2,2,1,NA,1,5,6
Career,NA,,TOT,NA,6,NA,NA,5,16,0.313,2,3,0.667,NA,3,10,12
,NA,,BAA,NA,4,NA,NA,3,13,0.231,0,1,0,NA,2,5,6
,NA,,NBA,NA,2,NA,NA,2,3,0.667,2,2,1,NA,1,5,6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,ROC,BAA,NA,6,NA,NA,5,16,0.313,2,3,0.667,NA,3,10,12
