Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,24,MIA,NBA,SF,62,3,17,1.6,4,0.409,0.5,1.5,0.326,1.1,2.5,0.461,0.472,1.3,1.5,0.84,0.8,2,2.8,0.8,0.4,0.3,0.6,1.4,5
2015-16,25,TOT,NBA,SF,22,5,15,2.5,5.1,0.478,1.2,2.6,0.448,1.3,2.5,0.509,0.593,1.1,1.5,0.735,1,1,1.9,1,0.7,0.2,0.9,1.3,7.2
2015-16,25,MIA,NBA,SF,3,0,2.3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0.3,0,0,0,0.3,0
2015-16,25,MEM,NBA,SF,10,0,4,0.4,1.3,0.308,0.2,0.8,0.25,0.2,0.5,0.4,0.385,0.6,1,0.6,0.4,0.3,0.7,0.2,0.4,0.2,0.2,0.1,1.6
2015-16,25,NOP,NBA,SF,9,5,31.3,5.6,11.1,0.5,2.7,5.6,0.48,2.9,5.6,0.52,0.62,2.1,2.7,0.792,1.9,2,3.9,2,1.3,0.3,1.9,2.9,15.9
2016-17,26,MEM,NBA,SF,64,28,23.5,2.3,5,0.455,0.8,2.1,0.372,1.5,2.9,0.516,0.534,1.3,1.7,0.782,1.1,3,4,1,0.7,0.3,0.9,2.6,6.7
2017-18,27,TOT,NBA,SF,72,22,22.3,2.5,5.3,0.474,0.7,2.1,0.333,1.8,3.2,0.567,0.54,1.3,1.6,0.836,1,2.1,3.1,1,0.7,0.3,0.8,1.9,7.1
2017-18,27,MEM,NBA,SF,45,14,23.4,2.4,4.9,0.486,0.7,1.9,0.357,1.7,3.1,0.565,0.554,1.4,1.6,0.877,1.2,2.3,3.5,1.1,0.7,0.3,0.8,1.8,6.9
2017-18,27,DET,NBA,SF,27,8,20.4,2.7,6,0.457,0.8,2.6,0.304,2,3.4,0.57,0.522,1.2,1.6,0.767,0.7,1.7,2.5,0.8,0.6,0.2,0.7,2,7.5
2018-19,28,TOT,NBA,SF,58,27,21.2,2.4,5.1,0.469,0.9,2.7,0.353,1.4,2.4,0.601,0.563,1,1.4,0.716,1,2.1,3.1,0.7,0.7,0.4,0.6,2.6,6.7
2018-19,28,HOU,NBA,SF,40,25,23.7,2.6,5.3,0.493,1.1,3,0.367,1.5,2.3,0.659,0.597,1.1,1.5,0.724,0.9,2,2.9,0.7,1,0.4,0.6,2.8,7.4
2018-19,28,PHI,NBA,SF,18,2,15.6,1.9,4.6,0.41,0.6,2,0.306,1.3,2.6,0.489,0.476,0.9,1.3,0.696,1.3,2.3,3.6,0.8,0.2,0.4,0.6,2.2,5.3
2019-20,29,TOT,NBA,SF,61,10,17.3,2.1,4.8,0.435,0.8,2.3,0.338,1.3,2.5,0.523,0.515,1,1.3,0.808,1,2.3,3.3,0.9,0.5,0.3,0.7,1.8,6
2019-20,29,PHI,NBA,SF,49,0,15.8,2,4.6,0.442,0.8,2.2,0.349,1.3,2.4,0.525,0.524,1,1.2,0.787,1,2.1,3.1,0.8,0.5,0.3,0.6,1.7,5.8
2019-20,29,ORL,NBA,SF,12,10,23.1,2.3,5.7,0.412,0.8,2.8,0.303,1.5,2.9,0.514,0.485,1.3,1.4,0.882,1.1,3,4.1,1.1,0.5,0.5,1,2,6.8
Career,NA,,NBA,,339,95,20,2.2,4.9,0.453,0.8,2.2,0.354,1.4,2.7,0.533,0.532,1.2,1.5,0.795,1,2.2,3.2,0.9,0.6,0.3,0.7,2,6.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MEM,NBA,,119,42,21.8,2.2,4.7,0.464,0.7,1.9,0.362,1.5,2.7,0.535,0.539,1.3,1.6,0.808,1.1,2.5,3.6,1,0.7,0.3,0.8,2.1,6.3
2 seasons,NA,PHI,NBA,,67,2,15.8,2,4.6,0.434,0.7,2.1,0.338,1.3,2.5,0.515,0.511,1,1.3,0.762,1.1,2.1,3.2,0.8,0.4,0.3,0.6,1.9,5.7
2 seasons,NA,MIA,NBA,,65,3,16.3,1.6,3.8,0.409,0.5,1.5,0.326,1.1,2.3,0.461,0.472,1.2,1.4,0.84,0.8,1.9,2.7,0.8,0.4,0.3,0.6,1.4,4.8
1 season,NA,HOU,NBA,,40,25,23.7,2.6,5.3,0.493,1.1,3,0.367,1.5,2.3,0.659,0.597,1.1,1.5,0.724,0.9,2,2.9,0.7,1,0.4,0.6,2.8,7.4
1 season,NA,DET,NBA,,27,8,20.4,2.7,6,0.457,0.8,2.6,0.304,2,3.4,0.57,0.522,1.2,1.6,0.767,0.7,1.7,2.5,0.8,0.6,0.2,0.7,2,7.5
1 season,NA,ORL,NBA,,12,10,23.1,2.3,5.7,0.412,0.8,2.8,0.303,1.5,2.9,0.514,0.485,1.3,1.4,0.882,1.1,3,4.1,1.1,0.5,0.5,1,2,6.8
1 season,NA,NOP,NBA,,9,5,31.3,5.6,11.1,0.5,2.7,5.6,0.48,2.9,5.6,0.52,0.62,2.1,2.7,0.792,1.9,2,3.9,2,1.3,0.3,1.9,2.9,15.9
