,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,22,NYK,NBA,SF,67,1129,,,57%,42%,1%,-3.6,+4.7,32,10,53,5,62,7,96,16,23
2006-07,23,NYK,NBA,PF,58,1731,,,14%,70%,16%,+3.0,+11.4,38,25,65,16,88,16,231,25,39
2007-08,24,NYK,NBA,PF,81,2356,,,1%,69%,30%,-5.7,+4.0,40,33,118,10,120,8,227,25,79
2008-09,25,NYK,NBA,C,81,2824,,,,8%,92%,-3.4,-2.3,69,52,123,17,163,8,443,46,102
2009-10,26,NYK,NBA,C,81,3019,,,,5%,95%,-4.2,-1.6,87,68,132,24,177,8,738,52,105
2010-11,27,GSW,NBA,PF,73,2634,,,2%,77%,21%,-3.0,-0.7,65,67,111,25,130,4,562,41,66
2011-12,28,GSW,NBA,PF,57,2121,,,,68%,32%,-3.7,-0.2,71,46,83,22,139,3,382,34,83
2012-13,29,GSW,NBA,PF,79,2907,,,,94%,6%,+2.7,+6.2,92,67,122,31,156,3,685,32,104
2013-14,30,GSW,NBA,PF,69,2288,,,,81%,19%,+9.7,+11.2,58,53,86,28,148,5,353,29,94
2014-15,31,GSW,NBA,PF,49,904,,,,58%,42%,+2.8,-10.4,23,14,51,7,48,2,206,8,21
2015-16,32,TOT,NBA,PF,55,903,,,11%,71%,18%,-3.6,-5.9,21,31,56,10,42,4,203,9,42
2015-16,32,BOS,NBA,PF,30,470,,,19%,69%,12%,-4.3,-8.6,17,14,23,4,22,1,130,3,27
2015-16,32,DAL,NBA,PF,25,433,,1%,2%,73%,25%,-2.8,-3.0,4,17,33,6,20,3,73,6,15
2016-17,33,SAS,NBA,PF,79,1477,,,,86%,14%,+11.0,+4.9,48,20,68,7,57,1,292,18,41
Career,,,NBA,,829,24293,,,4%,58%,37%,-0.2,+2.4,644,486,1068,202,1330,69,4418,335,799
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,NYK,NBA,,368,11059,,,8%,33%,59%,-3.1,+2.1,266,188,491,72,610,47,1735,164,348
5 seasons,,GSW,NBA,,327,10854,,,1%,79%,20%,+1.6,+3.0,309,247,453,113,621,17,2188,144,368
1 season,,SAS,NBA,,79,1477,,,,86%,14%,+11.0,+4.9,48,20,68,7,57,1,292,18,41
1 season,,BOS,NBA,,30,470,,,19%,69%,12%,-4.3,-8.6,17,14,23,4,22,1,130,3,27
1 season,,DAL,NBA,,25,433,,1%,2%,73%,25%,-2.8,-3.0,4,17,33,6,20,3,73,6,15
