,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,29,GSW,NBA,28:58,4,14,0,0,4,14,2,4,2,12,14,2,1,1,4,2,10,7.1
2013-14,30,GSW,NBA,38:25,8,15,0,0,8,15,5,6,8,10,13,4,2,0,6,6,20,16.1
2014-15,31,GSW,NBA,17:26,4,7,0,0,4,7,3,6,2,5,7,3,1,1,1,5,11,11.4
2015-16,32,TOT,NBA,16:54,3,5,0,0,3,5,0,0,1,3,4,1,0,0,0,5,6,4.9
2015-16,32,DAL,NBA,16:54,3,5,0,0,3,5,0,0,1,3,4,1,0,0,0,5,6,4.9
2016-17,33,SAS,NBA,33:05,5,6,0,1,5,6,4,6,3,6,8,2,1,2,1,5,11,12.5
Career,,,,38:25,8,15,0,1,8,15,5,6,8,12,14,4,2,2,6,6,20,16.1
3 Seasons,,GSW,NBA,38:25,8,15,0,0,8,15,5,6,8,12,14,4,2,1,6,6,20,16.1
1 Season,,SAS,NBA,33:05,5,6,0,1,5,6,4,6,3,6,8,2,1,2,1,5,11,12.5
1 Season,,DAL,NBA,16:54,3,5,0,0,3,5,0,0,1,3,4,1,0,0,0,5,6,4.9
