Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005-06,22,NYK,NBA,SF,67,14,1129,4.4,7.3,0.596,0,0,NA,4.4,7.3,0.596,2.3,3.9,0.577,3.5,6.2,9.7,1.4,1,0.6,1.6,4,11
2006-07,23,NYK,NBA,PF,58,12,1731,5,8.3,0.6,0,0,NA,5,8.3,0.6,2.9,3.6,0.815,4.1,8.4,12.5,2.2,1,0.5,1.9,3.2,12.9
2007-08,24,NYK,NBA,PF,81,29,2356,5.2,9.4,0.552,0,0,0,5.2,9.4,0.554,3,3.6,0.819,3.7,7.4,11.1,1.5,0.8,0.4,1.5,3.2,13.4
2008-09,25,NYK,NBA,C,81,74,2824,6.7,12.1,0.549,0,0,0,6.7,12.1,0.551,3.2,4.2,0.755,3.3,8.9,12.1,2.2,1,0.3,1.9,3.3,16.5
2009-10,26,NYK,NBA,C,81,81,3019,8.2,15,0.545,0,0.1,0,8.2,14.9,0.549,3.2,3.9,0.812,2.7,8.6,11.3,3.5,1,0.5,2.3,3.1,19.6
2010-11,27,GSW,NBA,PF,73,73,2634,6.8,13.4,0.507,0,0,0.333,6.8,13.3,0.508,2.9,3.6,0.787,3,6.8,9.8,3.2,1,0.4,2.3,2.9,16.4
2011-12,28,GSW,NBA,PF,57,57,2121,7.9,15.6,0.503,0,0.1,0,7.9,15.6,0.506,3.7,4.8,0.782,2.9,6.3,9.3,2.7,0.9,0.4,2.5,3,19.5
2012-13,29,GSW,NBA,PF,79,79,2907,7.5,14.4,0.519,0,0,0,7.5,14.3,0.521,3.2,4,0.797,2.7,8.3,11,3.5,0.8,0.3,2.6,3,18.1
2013-14,30,GSW,NBA,PF,69,67,2288,8.1,15.4,0.523,0,0,0,8.1,15.4,0.523,3.6,4.7,0.78,2.9,7.3,10.1,2.3,0.8,0.4,2.4,3.2,19.8
2014-15,31,GSW,NBA,PF,49,4,904,6.4,12.5,0.511,0,0.1,0,6.4,12.4,0.514,2.7,4.1,0.654,3.2,7,10.2,3.4,1.2,1,2,3.3,15.5
2015-16,32,TOT,NBA,PF,55,5,903,7.1,13.4,0.531,0,0,0,7.1,13.3,0.533,2.8,3.7,0.763,4,8.1,12.2,3.3,0.9,1.1,2.6,4.5,17
2015-16,32,BOS,NBA,PF,30,4,470,6.7,14.7,0.453,0,0.1,0,6.7,14.6,0.455,3.1,3.9,0.784,3.1,6.8,10,4.1,0.9,1,2.9,3.9,16.4
2015-16,32,DAL,NBA,PF,25,1,433,7.6,11.9,0.636,0,0,NA,7.6,11.9,0.636,2.6,3.5,0.738,5,9.6,14.5,2.5,0.8,1.2,2.3,5.2,17.7
2016-17,33,SAS,NBA,PF,79,10,1477,6,10.2,0.59,0,0,NA,6,10.2,0.59,1.9,2.8,0.708,3.6,7.1,10.7,3,0.8,1,2,3,14
Career,NA,,NBA,,829,505,24293,6.8,12.7,0.535,0,0,0.034,6.8,12.7,0.537,3,4,0.772,3.2,7.7,10.8,2.7,0.9,0.5,2.2,3.2,16.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,NYK,NBA,,368,210,11059,6.3,11.3,0.557,0,0,0,6.3,11.2,0.559,3,3.9,0.774,3.4,8.1,11.5,2.3,1,0.4,1.9,3.3,15.5
5 seasons,NA,GSW,NBA,,327,280,10854,7.4,14.4,0.513,0,0,0.067,7.4,14.4,0.515,3.3,4.2,0.776,2.9,7.2,10.1,3,0.9,0.4,2.4,3.1,18.1
1 season,NA,SAS,NBA,,79,10,1477,6,10.2,0.59,0,0,NA,6,10.2,0.59,1.9,2.8,0.708,3.6,7.1,10.7,3,0.8,1,2,3,14
1 season,NA,BOS,NBA,,30,4,470,6.7,14.7,0.453,0,0.1,0,6.7,14.6,0.455,3.1,3.9,0.784,3.1,6.8,10,4.1,0.9,1,2.9,3.9,16.4
1 season,NA,DAL,NBA,,25,1,433,7.6,11.9,0.636,0,0,NA,7.6,11.9,0.636,2.6,3.5,0.738,5,9.6,14.5,2.5,0.8,1.2,2.3,5.2,17.7
