Season,Team,Lg,Salary
1996-97,Golden State Warriors,NBA,"$1,125,000"
1997-98,Golden State Warriors,NBA,"$1,293,240"
1998-99,Utah Jazz,NBA,"$1,461,000"
1999-00,Charlotte Hornets,NBA,"$485,000"
2000-01,Miami Heat,NBA,"$611,000"
Career,(may be incomplete),,"$4,975,240"
