Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1996-97,22,GSW,NBA,C,75,18,949,6.3,14.6,0.429,0,0,NA,6.3,14.6,0.429,4.2,6.1,0.691,5.9,7.8,13.7,1.3,0.6,1.1,2.9,8,16.7,NA,102,113
1997-98,23,GSW,NBA,C,57,1,613,7.4,17.6,0.42,0,0.3,0,7.4,17.2,0.428,4.7,6.9,0.688,5.2,11.6,16.8,0.9,0.5,1.4,3.2,7.6,19.4,NA,96,104
1998-99,24,UTA,NBA,C,42,2,462,6.7,14.8,0.452,0,0,NA,6.7,14.8,0.452,3.6,6,0.6,3.3,8.7,12.1,0.7,0.7,1.7,3.2,7.2,17,NA,92,99
1999-00,25,CHH,NBA,C,41,2,399,6.5,15.6,0.418,0,0,NA,6.5,15.6,0.418,4.1,6.8,0.604,4.6,9.5,14.1,0.6,1.2,1,3.5,5.9,17.2,NA,89,101
2000-01,26,MIA,NBA,C,10,0,77,7.2,25.1,0.286,0,0,NA,7.2,25.1,0.286,5.7,5.7,1,5,7.9,12.9,0.7,2.1,1.4,2.1,7.2,20,NA,83,96
Career,NA,,NBA,,225,23,2500,6.7,15.9,0.422,0,0.1,0,6.7,15.8,0.424,4.2,6.3,0.668,5.1,9.2,14.2,1,0.7,1.3,3.1,7.4,17.6,NA,96,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,GSW,NBA,,132,19,1562,6.7,15.8,0.425,0,0.1,0,6.7,15.6,0.428,4.4,6.4,0.689,5.7,9.2,14.9,1.1,0.5,1.2,3,7.9,17.8,NA,100,109
1 season,NA,UTA,NBA,,42,2,462,6.7,14.8,0.452,0,0,NA,6.7,14.8,0.452,3.6,6,0.6,3.3,8.7,12.1,0.7,0.7,1.7,3.2,7.2,17,NA,92,99
1 season,NA,CHH,NBA,,41,2,399,6.5,15.6,0.418,0,0,NA,6.5,15.6,0.418,4.1,6.8,0.604,4.6,9.5,14.1,0.6,1.2,1,3.5,5.9,17.2,NA,89,101
1 season,NA,MIA,NBA,,10,0,77,7.2,25.1,0.286,0,0,NA,7.2,25.1,0.286,5.7,5.7,1,5,7.9,12.9,0.7,2.1,1.4,2.1,7.2,20,NA,83,96
