Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Dragan Bender,,0.5,0.1,-0.3
Henry Ellenson,14.4,0.4,0.1,-0.2
Eddie Mast,14.0,0.4,0.1,-0.2
Mike Harris,12.2,0.5,0,-0.1
Larry Spriggs,6.9,0.5,0.1,0
Jarnell Stokes,-2.0,0.5,0.1,0.1
Justin Reed,-2.5,0.4,0.3,-0.2
Anthony Frederick,-4.5,0.5,0.2,0
Josh Huestis,-6.0,0.5,0.2,0
David Vaughn,-7.8,0.4,0.1,-0.1
Riney Lochmann,-8.5,0.4,0.3,-0.2
