,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,25,MIA,NBA,SG,78,1966,7%,62%,31%,1%,,+0.4,-1.5,25,23,67,4,27,12,298,5,25
2017-18,26,MIA,NBA,SG,18,299,17%,56%,27%,,,+6.9,+6.4,0,2,10,0,2,3,41,0,2
2018-19,27,MIA,NBA,SG,66,1550,57%,39%,4%,,,-0.8,-1.1,33,18,62,4,29,13,265,6,29
2019-20,28,LAC,NBA,SG,50,749,6%,41%,52%,1%,,+1.5,-6.6,11,5,34,1,13,10,79,4,15
Career,,,NBA,,212,4564,24%,50%,25%,,,+0.6,-1.7,69,48,173,9,71,38,683,15,71
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,162,3815,28%,52%,20%,,,+0.4,-0.7,58,43,139,8,58,28,604,11,56
1 season,,LAC,NBA,,50,749,6%,41%,52%,1%,,+1.5,-6.6,11,5,34,1,13,10,79,4,15
