Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1986-87,23,CHI,NBA,C,62,3,818,6.5,12.3,0.527,0,0,NA,6.5,12.3,0.527,2.8,4.4,0.639,4.3,8.8,13.1,1.5,1.2,0.4,3.6,7.9,15.8,NA,101,107
1987-88,24,CHI,NBA,C,46,27,591,6.6,14.8,0.448,0,0.1,0,6.6,14.7,0.451,3.5,6,0.577,5.6,7.9,13.5,2.4,0.9,0.3,3.2,7.2,16.8,NA,100,107
1988-89,25,UTA,NBA,C,66,16,1051,4.8,11.6,0.419,0,0,NA,4.8,11.6,0.419,4.3,6.1,0.708,4.3,7.7,12,1.9,1.2,0.8,3.6,6.2,14,NA,96,102
1989-90,26,UTA,NBA,C,82,0,1397,6.3,12.3,0.515,0,0.1,0.5,6.3,12.2,0.515,5.6,7.1,0.789,4,9.4,13.3,1.7,1.1,1,3.1,6.7,18.3,NA,112,105
1990-91,27,UTA,NBA,C,82,2,1391,4.7,10.3,0.454,0,0,NA,4.7,10.3,0.454,4.8,6.4,0.742,3.9,8.3,12.2,1.8,1.1,0.9,3,6,14.1,NA,104,105
1991-92,28,UTA,NBA,C,82,1,1783,6.2,13.8,0.453,0,0,0,6.2,13.7,0.454,5.4,8,0.667,5.3,8.1,13.4,2.3,1.2,1,3,5.5,17.8,NA,107,106
1992-93,29,UTA,NBA,C,82,21,1551,5.6,13.1,0.43,0,0,0,5.6,13.1,0.431,3.6,5.3,0.689,4.7,7.8,12.5,2.1,1,0.7,3,6.1,14.9,NA,99,108
1993-94,30,MIN,NBA,C,82,40,1921,2.9,6.9,0.427,0,0.1,0,2.9,6.8,0.43,2,3.1,0.653,3.1,8.7,11.8,1.9,1.3,0.8,2,5.8,7.9,NA,97,108
1994-95,31,MIN,NBA,C,27,0,213,2.5,9.9,0.25,0,0.2,0,2.5,9.6,0.256,3.7,6.7,0.556,2.2,8.9,11.1,2.5,1.7,0,3.9,8.6,8.6,NA,68,110
1995-96,32,PHI,NBA,C,9,1,162,2.9,5.1,0.563,0,0,NA,2.9,5.1,0.563,2.6,5.5,0.471,4.5,7.4,11.9,1,1,0.6,1.9,7.7,8.4,NA,107,114
1996-97,33,PHO,NBA,C,6,1,83,3.1,7.4,0.417,0,0,NA,3.1,7.4,0.417,3.7,6.2,0.6,5.6,9.9,15.5,3.1,0.6,0.6,1.2,5.6,9.9,NA,118,109
Career,NA,,NBA,,626,112,10961,5.2,11.3,0.455,0,0,0.125,5.2,11.3,0.456,4,5.8,0.69,4.3,8.4,12.6,1.9,1.2,0.8,2.9,6.3,14.3,NA,102,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,UTA,NBA,,394,40,7173,5.6,12.3,0.455,0,0,0.25,5.6,12.3,0.456,4.8,6.7,0.715,4.5,8.3,12.8,2,1.1,0.9,3.1,6.1,16,NA,104,105
2 seasons,NA,MIN,NBA,,109,40,2134,2.9,7.2,0.403,0,0.1,0,2.9,7.1,0.407,2.2,3.5,0.634,3.1,8.7,11.7,2,1.4,0.7,2.2,6,8,NA,93,108
2 seasons,NA,CHI,NBA,,108,30,1409,6.6,13.4,0.491,0,0,0,6.6,13.3,0.492,3.1,5.1,0.608,4.9,8.4,13.3,1.9,1.1,0.4,3.5,7.6,16.2,NA,100,107
1 season,NA,PHI,NBA,,9,1,162,2.9,5.1,0.563,0,0,NA,2.9,5.1,0.563,2.6,5.5,0.471,4.5,7.4,11.9,1,1,0.6,1.9,7.7,8.4,NA,107,114
1 season,NA,PHO,NBA,,6,1,83,3.1,7.4,0.417,0,0,NA,3.1,7.4,0.417,3.7,6.2,0.6,5.6,9.9,15.5,3.1,0.6,0.6,1.2,5.6,9.9,NA,118,109
