,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1986-87,23,CHI,NBA,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,-1.1
1987-88,24,CHI,NBA,,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,2.3
1988-89,25,UTA,NBA,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,-0.8
1989-90,26,UTA,NBA,,3,5,0,0,3,5,2,2,2,4,6,2,1,1,4,4,7,6.1
1990-91,27,UTA,NBA,,6,10,0,0,6,10,6,7,6,9,12,2,1,1,3,6,15,13.2
1991-92,28,UTA,NBA,,5,9,0,0,5,9,5,5,5,9,10,2,1,1,3,5,12,9.8
1992-93,29,UTA,NBA,,5,8,0,0,5,8,2,5,2,5,5,1,0,1,1,2,11,7.9
1996-97,33,PHO,NBA,13:14,2,4,0,0,2,4,5,6,1,1,2,1,0,0,1,3,9,7.5
Career,,,,13:14,6,10,0,0,6,10,6,7,6,9,12,2,1,1,4,6,15,13.2
5 Seasons,,UTA,NBA,,6,10,0,0,6,10,6,7,6,9,12,2,1,1,4,6,15,13.2
2 Seasons,,PHO,NBA,13:14,2,4,0,0,2,4,5,6,1,1,2,1,0,0,1,3,9,7.5
2 Seasons,,CHI,NBA,,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,2.3
