Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986-87,23,CHI,NBA,C,1,0,3,0,12,0,0,0,NA,0,12,0,0,0,NA,0,0,0,0,12,0,12,12,0
1987-88,24,CHI,NBA,C,1,0,4,0,0,NA,0,0,NA,0,0,NA,9,18,0.5,0,0,0,9,9,0,0,0,9
1988-89,25,UTA,NBA,C,2,1,11,0,6.5,0,0,0,NA,0,6.5,0,0,0,NA,0,6.5,6.5,0,0,0,0,9.8,0
1989-90,26,UTA,NBA,C,5,0,67,3.8,8.1,0.467,0,0,NA,3.8,8.1,0.467,2.1,2.7,0.8,2.7,2.7,5.4,1.6,0.5,0.5,2.7,5.9,9.7
1990-91,27,UTA,NBA,C,9,0,223,4.4,9,0.482,0,0,NA,4.4,9,0.482,5.2,6.1,0.842,3.2,7.4,10.7,0.8,0.5,0.2,1.9,5.8,13.9
1991-92,28,UTA,NBA,C,16,0,274,3.9,9.9,0.4,0,0,NA,3.9,9.9,0.4,4.2,5.4,0.78,2.9,5.6,8.5,1.4,0.3,0.3,2.1,5.6,12.1
1992-93,29,UTA,NBA,C,5,0,93,5,9.7,0.52,0,0,NA,5,9.7,0.52,2.7,4.3,0.636,1.5,4.6,6.2,0.8,0,0.4,1.9,3.5,12.8
1996-97,33,PHO,NBA,C,4,0,27,2.7,6.7,0.4,0,0,NA,2.7,6.7,0.4,9.3,10.7,0.875,2.7,2.7,5.3,1.3,0,0,1.3,8,14.7
1997-98,34,PHO,NBA,,1,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,44,1,703,4,9.2,0.441,0,0,NA,4,9.2,0.441,4.3,5.4,0.79,2.7,5.6,8.3,1.2,0.4,0.3,2,5.6,12.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,UTA,NBA,,37,1,668,4.1,9.3,0.445,0,0,NA,4.1,9.3,0.445,4,5.1,0.789,2.7,5.8,8.6,1.1,0.3,0.3,2,5.5,12.3
2 seasons,NA,PHO,NBA,,5,0,28,2.6,6.4,0.4,0,0,NA,2.6,6.4,0.4,9,10.3,0.875,2.6,2.6,5.1,1.3,0,0,1.3,7.7,14.1
2 seasons,NA,CHI,NBA,,2,0,7,0,5.1,0,0,0,NA,0,5.1,0,5.1,10.3,0.5,0,0,0,5.1,10.3,0,5.1,5.1,5.1
