,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1972-73,19,PRINCETON,17,,97,,,,40,55,,71,,,,,,234,,,.727,,13.8,4.2,
1973-74,20,PRINCETON,20,,99,221,,,52,70,,60,,,,,,250,.448,,.743,,12.5,3.0,
1974-75,21,PRINCETON,30,,169,338,,,81,101,,151,,,,,,419,.500,,.802,,14.0,5.0,
1975-76,22,PRINCETON,27,,145,318,,,97,120,,114,,,,,,387,.456,,.808,,14.3,4.2,
Career,,,77,,413,877,,,230,291,,325,,,,,,1056,.471,,.790,,13.7,4.2,
