,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,33,TOT,NBA,PG-SG,34,632,96%,4%,,,,-6.1,-0.9,17,3,16,2,2,0,79,1,4
2000-01,33,CLE,NBA,SG,1,1,,100%,,,,-166.7,-161.9,0,1,0,0,0,0,0,0,0
2000-01,33,ATL,NBA,PG,33,631,96%,4%,,,,-5.7,+0.2,17,2,16,2,2,0,79,1,4
2001-02,34,NYK,NBA,SG,2,10,,13%,87%,,,+17.5,+21.8,0,0,1,0,0,0,0,0,0
Career,,,NBA,,36,642,94%,4%,1%,,,-5.8,-0.5,17,3,17,2,2,0,79,1,4
,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,33,631,96%,4%,,,,-5.7,+0.2,17,2,16,2,2,0,79,1,4
1 season,,NYK,NBA,,2,10,,13%,87%,,,+17.5,+21.8,0,0,1,0,0,0,0,0,0
1 season,,CLE,NBA,,1,1,,100%,,,,-166.7,-161.9,0,1,0,0,0,0,0,0,0
