,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,33,TOT,NBA,PG-SG,34,632,.364,21.1,.370,.027,.027,.158,.158,.630,.338,.400,.200,.414,.276,.379,.478,.000,0,.909,.474,.418,1,0
2000-01,33,CLE,NBA,SG,1,1,,,,,,,,,,,,,,,,,0,,,,0,0
2000-01,33,ATL,NBA,PG,33,631,.364,21.1,.370,.027,.027,.158,.158,.630,.338,.400,.200,.414,.276,.379,.478,.000,0,.909,.474,.418,1,0
2001-02,34,NYK,NBA,SG,2,10,.250,19.5,.500,.000,.000,.250,.250,.500,.000,,,.000,.000,.500,,.000,0,1.000,.500,1.000,0,0
Career,,,NBA,,36,642,.362,21.1,.372,.027,.027,.160,.160,.628,.329,.400,.200,.400,.267,.381,.478,.000,0,.911,.475,.429,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,ATL,NBA,,33,631,.364,21.1,.370,.027,.027,.158,.158,.630,.338,.400,.200,.414,.276,.379,.478,.000,0,.909,.474,.418,1,0
1 season,,NYK,NBA,,2,10,.250,19.5,.500,.000,.000,.250,.250,.500,.000,,,.000,.000,.500,,.000,0,1.000,.500,1.000,0,0
1 season,,CLE,NBA,,1,1,,,,,,,,,,,,,,,,,0,,,,0,0
