Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jay Arnette,,0.1,0.1,-0.1
Demetrius Jackson,47.1,0.2,0.1,-0.1
Jimmy Oliver,39.2,0.2,0.2,-0.1
Jarell Eddie,32.5,0.1,0.1,0
Rusty LaRue,29.0,0.3,0.1,-0.1
Awvee Storey,26.0,0.2,0.1,0
Dave Jamerson,25.9,0.2,0.1,-0.1
Randy Livingston,21.7,0.3,0.1,0
Ira Bowman,19.0,0.1,0.1,0
A.J. Guyton,16.2,0.3,0.1,-0.1
Gary Payton,11.8,0.2,0.1,-0.2
