,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1963-64,25,CIN,NBA,,3,7,4,4,3,,6,6
1964-65,26,CIN,NBA,,0,1,0,0,0,1,1,0
Career,,,,,3,7,4,4,3,,6,6
