,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,DNA,ABA,,8,,0,,,,4,7,,,,,,,,,18
1975-76,23,UTS,ABA,,4,,0,,,,0,0,,,,,,,,,8
Career,,,,,8,,0,,,,4,7,,,,,,,,,18
1 Season,,DNA,ABA,,8,,0,,,,4,7,,,,,,,,,18
1 Season,,UTS,ABA,,4,,0,,,,0,0,,,,,,,,,8
