Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1968-69,23,SFW,NBA,C,3,25,24.5,0.417,1.667,NA,NA,NA,6.3,NA,NA,NA,NA,NA,0,0.1,0.1,0.114,NA,NA,NA,NA,NA
1974-75,29,BUF,NBA,C,6,40,13.1,0.574,0.3,12.8,22,17.2,3.5,1.1,0,NA,NA,NA,0.1,0,0.1,0.119,NA,0.6,-1,-0.4,0
1975-76,30,BUF,NBA,C,8,44,13.4,0.778,0.857,5.1,14.1,9.8,6.1,1,3.5,NA,NA,NA,0.1,0,0.1,0.129,NA,-2.5,2.6,0.1,0
Career,NA,,NBA,,17,109,15.8,0.561,0.923,8.8,17.9,13.3,5.2,1.1,1.8,NA,NA,NA,0.1,0.1,0.3,0.122,NA,-1,0.9,-0.2,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,14,84,13.2,0.668,0.529,8.8,17.9,13.3,4.9,1.1,1.8,NA,NA,NA,0.2,0.1,0.2,0.124,NA,-1,0.9,-0.2,0
1 season,NA,SFW,NBA,,3,25,24.5,0.417,1.667,NA,NA,NA,6.3,NA,NA,NA,NA,NA,0,0.1,0.1,0.114,NA,NA,NA,NA,NA
