Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1969-70,22,LAS,ABA,PG,84,NA,2955,441,1047,0.421,3,25,0.12,438,1022,0.429,0.423,529,642,0.824,95,199,294,478,NA,NA,261,289,1414
1970-71,23,FLO,ABA,PG,81,NA,3394,744,1728,0.431,17,59,0.288,727,1669,0.436,0.435,696,805,0.865,107,176,283,619,NA,NA,356,263,2201
1971-72,24,FLO,ABA,PG,82,NA,2977,552,1253,0.441,11,48,0.229,541,1205,0.449,0.445,611,701,0.872,116,158,274,481,NA,NA,261,270,1726
1972-73,25,CAR,ABA,PG,84,NA,2228,478,944,0.506,11,28,0.393,467,916,0.51,0.512,500,582,0.859,97,118,215,301,NA,NA,247,219,1467
1973-74,26,CAR,ABA,PG,83,NA,2592,498,1078,0.462,10,43,0.233,488,1035,0.471,0.467,490,560,0.875,78,165,243,347,135,7,234,244,1496
1974-75,27,DNA,ABA,PG,74,NA,2463,483,996,0.485,3,16,0.188,480,980,0.49,0.486,475,530,0.896,36,174,210,570,140,8,279,206,1444
1975-76,28,VIR,ABA,PG,45,NA,1658,306,717,0.427,7,26,0.269,299,691,0.433,0.432,253,285,0.888,38,90,128,271,71,1,192,122,872
1976-77,29,TOT,NBA,PG,76,NA,1438,220,544,0.404,NA,NA,NA,220,544,0.404,0.404,287,338,0.849,36,60,96,240,61,3,NA,127,727
1976-77,29,LAL,NBA,PG,12,NA,207,27,82,0.329,NA,NA,NA,27,82,0.329,0.329,41,48,0.854,6,10,16,21,11,1,NA,16,95
1976-77,29,SAS,NBA,PG,35,NA,606,93,237,0.392,NA,NA,NA,93,237,0.392,0.392,123,146,0.842,11,20,31,104,23,1,NA,58,309
1976-77,29,DEN,NBA,PG,29,NA,625,100,225,0.444,NA,NA,NA,100,225,0.444,0.444,123,144,0.854,19,30,49,115,27,1,NA,53,323
1977-78,30,DEN,NBA,PG,77,NA,988,147,333,0.441,NA,NA,NA,147,333,0.441,0.441,173,206,0.84,11,73,84,148,46,5,108,87,467
1979-80,32,UTA,NBA,PG,48,NA,772,100,227,0.441,1,11,0.091,99,216,0.458,0.443,105,117,0.897,13,71,84,134,27,0,57,72,306
1980-81,33,CLE,NBA,PG,21,NA,128,13,39,0.333,1,5,0.2,12,34,0.353,0.346,25,35,0.714,2,10,12,28,5,0,17,13,52
Career,NA,,TOT,,755,NA,21593,3982,8906,0.447,64,261,0.245,3918,8645,0.453,0.451,4144,4801,0.863,629,1294,1923,3617,485,24,2012,1912,12172
,NA,,ABA,,533,NA,18267,3502,7763,0.451,62,245,0.253,3440,7518,0.458,0.455,3554,4105,0.866,567,1080,1647,3067,346,16,1830,1613,10620
,NA,,NBA,,222,NA,3326,480,1143,0.42,2,16,0.125,478,1127,0.424,0.421,590,696,0.848,62,214,276,550,139,8,182,299,1552
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DNA,DEN",ABA,,180,NA,4076,730,1554,0.47,3,16,0.188,727,1538,0.473,0.471,771,880,0.876,66,277,343,833,213,14,387,346,2234
2 seasons,NA,CAR,ABA,,167,NA,4820,976,2022,0.483,21,71,0.296,955,1951,0.489,0.488,990,1142,0.867,175,283,458,648,135,7,481,463,2963
2 seasons,NA,FLO,ABA,,163,NA,6371,1296,2981,0.435,28,107,0.262,1268,2874,0.441,0.439,1307,1506,0.868,223,334,557,1100,NA,NA,617,533,3927
1 season,NA,LAS,ABA,,84,NA,2955,441,1047,0.421,3,25,0.12,438,1022,0.429,0.423,529,642,0.824,95,199,294,478,NA,NA,261,289,1414
1 season,NA,UTA,NBA,,48,NA,772,100,227,0.441,1,11,0.091,99,216,0.458,0.443,105,117,0.897,13,71,84,134,27,0,57,72,306
1 season,NA,VIR,ABA,,45,NA,1658,306,717,0.427,7,26,0.269,299,691,0.433,0.432,253,285,0.888,38,90,128,271,71,1,192,122,872
1 season,NA,SAS,NBA,,35,NA,606,93,237,0.392,NA,NA,NA,93,237,0.392,0.392,123,146,0.842,11,20,31,104,23,1,NA,58,309
1 season,NA,CLE,NBA,,21,NA,128,13,39,0.333,1,5,0.2,12,34,0.353,0.346,25,35,0.714,2,10,12,28,5,0,17,13,52
1 season,NA,LAL,NBA,,12,NA,207,27,82,0.329,NA,NA,NA,27,82,0.329,0.329,41,48,0.854,6,10,16,21,11,1,NA,16,95
