Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,FLO,ABA,PG,1,NA,20:00,2,7,0.286,1,2,0.5,3,7,0.429,1,4,4,NA,NA,0,2,8
1971-72,24,FLO,ABA,PG,1,NA,14:00,4,7,0.571,0,0,NA,2,2,1,0,2,4,NA,NA,2,4,10
1972-73,25,CAR,ABA,PG,1,NA,23:00,3,8,0.375,0,0,NA,7,7,1,2,2,8,1,0,4,5,13
1973-74,26,CAR,ABA,PG,1,NA,27:00,3,10,0.3,0,0,NA,2,3,0.667,0,2,11,1,0,3,3,8
1974-75,27,DNA,ABA,PG,1,NA,28:00,4,16,0.25,0,1,0,9,10,0.9,1,3,7,1,0,4,2,17
Career,NA,,ABA,,5,NA,112,16,48,0.333,1,3,0.333,23,29,0.793,4,13,34,3,0,13,16,56
