Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,23,KCO,NBA,C,67,NA,413,3.7,9.2,0.398,2.7,3.2,0.828,3.5,9.8,13.2,4.6,0.7,0.7,7.1,10,NA,NA,97
1975-76,24,KCK,NBA,C,9,NA,93,3.9,9.8,0.4,2,3.4,0.571,4.4,7.8,12.2,5.9,1.5,2,5.4,9.8,NA,NA,98
Career,NA,,NBA,,76,NA,506,3.7,9.3,0.398,2.5,3.3,0.778,3.6,9.4,13.1,4.8,0.8,0.9,6.8,10,NA,NA,97
