,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,KCO,NBA,,2,,3,4,,,,,,,,7
1975-76,24,KCK,NBA,,5,,1,2,,,,,,,,11
Career,,,,,5,,3,4,,,,,,,,11
