,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,23,KCO,NBA,,1,2,1,2,1,3,4,4,,0,2,3
Career,,,,,1,2,1,2,1,3,4,4,,0,2,3
