Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1984-85,25,SEA,NBA,C,78,9,1115,6.5,13.2,0.492,0,0.2,0,6.5,13.1,0.498,3.7,5.5,0.669,3.3,8,11.3,4.3,1.5,0.7,4.3,7.4,16.7,NA,97,107
1985-86,26,SEA,NBA,C,40,2,311,4.8,9.2,0.517,0,0,NA,4.8,9.2,0.517,2.9,4.3,0.667,2.5,6,8.6,3.3,1.7,1.1,3.6,11.7,12.4,NA,98,105
1986-87,27,TOT,NBA,PF-C,44,0,487,6.1,12,0.508,0,0.4,0,6.1,11.6,0.525,4.9,6.8,0.714,4.7,6.6,11.3,1.6,1.9,0.6,3.1,11.4,17.1,NA,110,106
1986-87,27,LAL,NBA,PF,37,0,404,6.2,11,0.564,0,0,NA,6.2,11,0.564,4.7,6.9,0.678,4.7,6.7,11.3,1.4,1.6,0.5,2.9,12.3,17.1,NA,115,106
1986-87,27,SAS,NBA,C,7,0,83,5.7,17.1,0.333,0,2.3,0,5.7,14.8,0.385,5.7,6.3,0.909,4.6,6.3,10.8,2.8,3.4,1.1,4,7.4,17.1,NA,92,107
1987-88,28,SAS,NBA,C,70,68,2227,8.8,16.6,0.528,0,0.1,0.2,8.8,16.5,0.53,5.5,7.2,0.768,3.4,6.5,10,5.5,1.5,0.7,4.3,5.7,23.1,NA,110,113
1988-89,29,SAS,NBA,C,64,60,1822,8.5,16.5,0.515,0,0.1,0,8.5,16.5,0.517,5.1,7.1,0.715,3.7,6.5,10.3,3.3,2.6,0.9,4.2,6.4,22.1,NA,105,106
1989-90,30,SAS,NBA,C,78,12,1438,7.2,13.1,0.545,0,0.1,0,7.2,13.1,0.548,3.2,4.8,0.674,3,8.1,11.1,3.6,2.2,1.3,3.2,7.7,17.5,NA,109,102
1990-91,31,MIL,NBA,PF,75,73,1912,9.7,18.4,0.527,0,0.1,0,9.7,18.4,0.528,5.2,6.5,0.798,3.4,7.8,11.1,3.4,2.2,1.1,4.2,6.7,24.6,NA,108,105
1991-92,32,MIL,NBA,SF,65,60,1556,9.9,18.9,0.524,0.1,0.2,0.5,9.8,18.7,0.524,4,5.3,0.767,3.1,8,11.1,3.9,1.9,0.7,3.6,7.2,23.9,NA,110,109
1992-93,33,MIL,NBA,C,66,64,2075,11,20.1,0.545,0.2,0.6,0.308,10.8,19.5,0.553,4.7,6.5,0.728,2.9,6.9,9.7,4.7,1.9,1.1,4.9,5.7,26.8,NA,106,109
1993-94,34,TOT,NBA,C,71,46,2094,8.8,18.1,0.488,0.1,0.5,0.2,8.7,17.6,0.496,4.7,6.1,0.768,2,7.7,9.7,5.3,1.9,0.6,4.3,5.8,22.5,NA,101,108
1993-94,34,MIL,NBA,C,43,40,1441,8.8,18.4,0.482,0.1,0.6,0.167,8.7,17.7,0.493,5.2,6.7,0.775,1.9,8,9.8,5.8,1.8,0.6,4.4,5.8,23,NA,102,108
1993-94,34,CHH,NBA,C,28,6,653,8.8,17.6,0.502,0.1,0.2,0.5,8.7,17.4,0.502,3.5,4.7,0.746,2.4,7,9.4,4.3,2.1,0.8,4.2,5.8,21.3,NA,100,107
1995-96,36,SEA,NBA,C,63,8,986,6.4,13.1,0.488,1.7,4.1,0.405,4.7,9,0.526,3.2,4.5,0.709,1.3,6.5,7.8,3,1.3,0.4,4,9.6,17.6,NA,100,104
1996-97,37,BOS,NBA,PF,17,2,255,6.3,14.3,0.438,1.4,3.9,0.35,4.9,10.4,0.472,2,2.8,0.714,1.2,5.5,6.7,2.9,1,0.8,3.7,8.3,15.9,NA,92,113
Career,NA,,NBA,,731,404,16278,8.6,16.6,0.519,0.2,0.5,0.324,8.4,16.1,0.525,4.5,6.1,0.74,3,7.2,10.2,4.1,1.9,0.9,4.1,6.9,21.9,NA,106,108
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,249,237,6984,10,19,0.523,0.1,0.4,0.269,9.9,18.6,0.528,4.8,6.3,0.766,2.9,7.6,10.4,4.4,2,0.9,4.3,6.3,24.8,NA,107,108
4 seasons,NA,SAS,NBA,,219,140,5570,8.2,15.7,0.524,0,0.1,0.077,8.2,15.6,0.527,4.8,6.6,0.734,3.5,6.9,10.4,4.3,2.1,0.9,4,6.4,21.3,NA,108,108
3 seasons,NA,SEA,NBA,,181,19,2412,6.2,12.6,0.493,0.7,1.7,0.386,5.6,10.9,0.509,3.4,4.9,0.683,2.4,7.1,9.6,3.7,1.5,0.6,4.1,8.8,16.5,NA,98,106
1 season,NA,LAL,NBA,,37,0,404,6.2,11,0.564,0,0,NA,6.2,11,0.564,4.7,6.9,0.678,4.7,6.7,11.3,1.4,1.6,0.5,2.9,12.3,17.1,NA,115,106
1 season,NA,CHH,NBA,,28,6,653,8.8,17.6,0.502,0.1,0.2,0.5,8.7,17.4,0.502,3.5,4.7,0.746,2.4,7,9.4,4.3,2.1,0.8,4.2,5.8,21.3,NA,100,107
1 season,NA,BOS,NBA,,17,2,255,6.3,14.3,0.438,1.4,3.9,0.35,4.9,10.4,0.472,2,2.8,0.714,1.2,5.5,6.7,2.9,1,0.8,3.7,8.3,15.9,NA,92,113
