Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,25,SEA,NBA,C,78,9,1115,4.8,9.8,0.492,0,0.1,0,4.8,9.7,0.498,2.7,4.1,0.669,2.5,5.9,8.4,3.2,1.1,0.5,3.2,5.5,12.4
1985-86,26,SEA,NBA,C,40,2,311,3.5,6.7,0.517,0,0,NA,3.5,6.7,0.517,2.1,3.1,0.667,1.9,4.4,6.3,2.4,1.3,0.8,2.7,8.6,9
1986-87,27,TOT,NBA,PF-C,44,0,487,4.7,9.2,0.508,0,0.3,0,4.7,8.9,0.525,3.7,5.2,0.714,3.5,5,8.6,1.3,1.5,0.4,2.4,8.7,13
1986-87,27,LAL,NBA,PF,37,0,404,4.7,8.4,0.564,0,0,NA,4.7,8.4,0.564,3.6,5.3,0.678,3.6,5.1,8.6,1.1,1.2,0.4,2.2,9.4,13
1986-87,27,SAS,NBA,C,7,0,83,4.3,13,0.333,0,1.7,0,4.3,11.3,0.385,4.3,4.8,0.909,3.5,4.8,8.2,2.2,2.6,0.9,3,5.6,13
1987-88,28,SAS,NBA,C,70,68,2227,6.9,13,0.528,0,0.1,0.2,6.9,12.9,0.53,4.3,5.6,0.768,2.7,5.1,7.8,4.3,1.2,0.6,3.3,4.4,18.1
1988-89,29,SAS,NBA,C,64,60,1822,6.7,12.9,0.515,0,0,0,6.7,12.9,0.517,4,5.6,0.715,2.9,5.1,8,2.6,2,0.7,3.3,5,17.3
1989-90,30,SAS,NBA,C,78,12,1438,5.3,9.7,0.545,0,0.1,0,5.3,9.6,0.548,2.4,3.5,0.674,2.2,6,8.2,2.6,1.7,0.9,2.3,5.7,12.9
1990-91,31,MIL,NBA,PF,75,73,1912,7,13.3,0.527,0,0,0,7,13.3,0.528,3.7,4.7,0.798,2.4,5.6,8,2.5,1.6,0.8,3,4.8,17.7
1991-92,32,MIL,NBA,SF,65,60,1556,7.1,13.5,0.524,0.1,0.1,0.5,7,13.4,0.524,2.9,3.8,0.767,2.2,5.7,8,2.8,1.4,0.5,2.6,5.2,17.1
1992-93,33,MIL,NBA,C,66,64,2075,7.9,14.5,0.545,0.1,0.5,0.308,7.8,14.1,0.553,3.4,4.6,0.728,2.1,4.9,7,3.4,1.4,0.8,3.5,4.1,19.3
1993-94,34,TOT,NBA,C,71,46,2094,6.3,13,0.488,0.1,0.3,0.2,6.3,12.6,0.496,3.4,4.4,0.768,1.5,5.5,6.9,3.8,1.4,0.5,3.1,4.2,16.1
1993-94,34,MIL,NBA,C,43,40,1441,6.3,13,0.482,0.1,0.4,0.167,6.2,12.6,0.493,3.7,4.8,0.775,1.3,5.6,7,4.1,1.3,0.4,3.1,4.1,16.3
1993-94,34,CHH,NBA,C,28,6,653,6.5,12.8,0.502,0.1,0.1,0.5,6.4,12.7,0.502,2.6,3.5,0.746,1.8,5.1,6.9,3.1,1.5,0.6,3.1,4.2,15.5
1995-96,36,SEA,NBA,C,63,8,986,4.5,9.2,0.488,1.2,2.9,0.405,3.3,6.3,0.526,2.2,3.1,0.709,0.9,4.6,5.5,2.1,0.9,0.3,2.8,6.8,12.4
1996-97,37,BOS,NBA,PF,17,2,255,4.5,10.3,0.438,1,2.8,0.35,3.5,7.5,0.472,1.4,2,0.714,0.8,4,4.8,2.1,0.7,0.6,2.7,5.9,11.4
Career,NA,,NBA,,731,404,16278,6.4,12.2,0.519,0.1,0.4,0.324,6.2,11.9,0.525,3.3,4.5,0.74,2.2,5.3,7.5,3.1,1.4,0.6,3,5.1,16.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,MIL,NBA,,249,237,6984,7.1,13.6,0.523,0.1,0.3,0.269,7.1,13.4,0.528,3.4,4.5,0.766,2.1,5.4,7.5,3.2,1.4,0.6,3.1,4.5,17.8
4 seasons,NA,SAS,NBA,,219,140,5570,6.4,12.1,0.524,0,0.1,0.077,6.3,12,0.527,3.7,5.1,0.734,2.7,5.3,8,3.3,1.6,0.7,3.1,5,16.4
3 seasons,NA,SEA,NBA,,181,19,2412,4.5,9.2,0.493,0.5,1.2,0.386,4,7.9,0.509,2.4,3.6,0.683,1.8,5.2,6.9,2.7,1.1,0.4,3,6.4,12
1 season,NA,LAL,NBA,,37,0,404,4.7,8.4,0.564,0,0,NA,4.7,8.4,0.564,3.6,5.3,0.678,3.6,5.1,8.6,1.1,1.2,0.4,2.2,9.4,13
1 season,NA,CHH,NBA,,28,6,653,6.5,12.8,0.502,0.1,0.1,0.5,6.4,12.7,0.502,2.6,3.5,0.746,1.8,5.1,6.9,3.1,1.5,0.6,3.1,4.2,15.5
1 season,NA,BOS,NBA,,17,2,255,4.5,10.3,0.438,1,2.8,0.35,3.5,7.5,0.472,1.4,2,0.714,0.8,4,4.8,2.1,0.7,0.6,2.7,5.9,11.4
