,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,20,CLE,NBA,PF,52,663,,,13%,86%,,-6.3,-3.4,10,10,35,16,32,2,37,3,15
2014-15,21,MIN,NBA,PF,57,894,,,,63%,37%,-16.6,-9.1,9,12,33,8,30,3,109,4,20
2015-16,22,TOR,NBA,PF,19,84,,,35%,65%,,-13.8,-19.0,1,1,6,1,2,0,0,0,2
2016-17,23,BRK,NBA,PF,23,264,,,,75%,25%,-11.1,-5.1,6,3,10,2,13,2,29,2,7
Career,,,NBA,,151,1905,,,6%,73%,21%,-12.1,-7.0,26,26,84,27,77,7,175,9,44
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIN,NBA,,57,894,,,,63%,37%,-16.6,-9.1,9,12,33,8,30,3,109,4,20
1 season,,CLE,NBA,,52,663,,,13%,86%,,-6.3,-3.4,10,10,35,16,32,2,37,3,15
1 season,,BRK,NBA,,23,264,,,,75%,25%,-11.1,-5.1,6,3,10,2,13,2,29,2,7
1 season,,TOR,NBA,,19,84,,,35%,65%,,-13.8,-19.0,1,1,6,1,2,0,0,0,2
