,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,20,CLE,NBA,PF,52,663,.356,13.3,.764,.293,.111,.071,.289,.236,.390,.606,.200,.250,.277,.245,.612,.098,18,1.000,.208,.273,0,0
2014-15,21,MIN,NBA,PF,57,894,.421,12.7,.923,.313,.067,.074,.468,.077,.431,.677,.200,.227,.331,.304,.754,.111,32,1.000,.261,.500,0,0
2015-16,22,TOR,NBA,PF,19,84,.296,14.7,.481,.296,.074,.074,.000,.519,.385,.625,.000,.000,,.214,.200,.074,2,1.000,.286,.500,0,0
2016-17,23,BRK,NBA,PF,23,264,.413,13.9,.478,.370,.087,.011,.011,.522,.568,.676,.250,.000,.000,.271,.440,.098,9,.923,.375,.167,0,0
Career,,,NBA,,151,1905,.392,13.2,.785,.314,.086,.064,.320,.215,.427,.652,.200,.220,.312,.261,.660,.103,61,.972,.283,.282,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIN,NBA,,57,894,.421,12.7,.923,.313,.067,.074,.468,.077,.431,.677,.200,.227,.331,.304,.754,.111,32,1.000,.261,.500,0,0
1 season,,CLE,NBA,,52,663,.356,13.3,.764,.293,.111,.071,.289,.236,.390,.606,.200,.250,.277,.245,.612,.098,18,1.000,.208,.273,0,0
1 season,,BRK,NBA,,23,264,.413,13.9,.478,.370,.087,.011,.011,.522,.568,.676,.250,.000,.000,.271,.440,.098,9,.923,.375,.167,0,0
1 season,,TOR,NBA,,19,84,.296,14.7,.481,.296,.074,.074,.000,.519,.385,.625,.000,.000,,.214,.200,.074,2,1.000,.286,.500,0,0
