,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,23,POR,NBA,PG,44,541,79%,21%,,,,-14.4,-15.9,23,10,28,5,9,4,149,1,15
2012-13,24,POR,NBA,PG,40,288,100%,,,,,-2.4,+1.3,17,11,7,1,10,0,78,2,7
Career,,,NBA,,84,829,86%,14%,,,,-10.2,-9.9,40,21,35,6,19,4,227,3,22
