,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1976-77,22,TOT,NBA,,7,,4,4,,,,,,,,17
1976-77,22,CLE,NBA,,4,5,2,2,1,2,2,2,1,1,2,8
1976-77,22,NOJ,NBA,,7,,4,4,,,,,,,,17
Career,,,,,7,,4,4,,,,,,,,17
1 Season,,NOJ,NBA,,7,,4,4,,,,,,,,17
1 Season,,CLE,NBA,,4,5,2,2,1,2,2,2,1,1,2,8
