Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1950-51,24,BOS,NBA,,66,NA,NA,NA,NA,0.344,NA,NA,0.753,NA,NA,NA,NA
1951-52,25,BOS,NBA,SF,66,NA,1976,3.6,9.9,0.361,2.7,3.7,0.741,9.1,2.4,4,9.9
1952-53,26,BOS,NBA,SF,70,NA,1994,2.8,8.4,0.337,2.6,3.4,0.758,7.9,2,4.7,8.3
1953-54,27,BOS,NBA,SF,70,NA,1101,2.6,8.5,0.299,2.6,3.8,0.672,9.9,2.4,4.9,7.7
1954-55,28,MLH,NBA,PF,70,NA,1749,4,11.7,0.339,3.8,5.1,0.751,7.9,3.1,4.3,11.8
1955-56,29,TOT,NBA,SF,67,NA,1144,3.2,9.7,0.328,3.1,4.2,0.752,7.5,2.8,4.4,9.5
1955-56,29,STL,NBA,,35,NA,574,3.6,10.8,0.337,3.9,5.3,0.738,8.7,3.8,4.5,11.2
1955-56,29,FTW,NBA,SF,32,NA,570,2.7,8.6,0.316,2.4,3.1,0.776,6.4,1.8,4.4,7.8
Career,NA,,NBA,,409,NA,7964,3.3,9.7,0.339,3,4,0.743,8.4,2.5,4.4,9.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,BOS,NBA,,272,NA,5071,3.1,9,0.341,2.6,3.6,0.739,8.8,2.3,4.5,8.8
2 seasons,NA,"MLH,STL",NBA,,105,NA,2323,3.9,11.5,0.339,3.9,5.2,0.748,8.1,3.3,4.4,11.6
1 season,NA,FTW,NBA,,32,NA,570,2.7,8.6,0.316,2.4,3.1,0.776,6.4,1.8,4.4,7.8
