Season,Team,Lg,Salary
1984-85,Philadelphia 76ers,NBA,"$215,000"
1985-86,Philadelphia 76ers,NBA,"$253,000"
1987-88,Atlanta Hawks,NBA,"$75,000"
Career,(may be incomplete),,"$543,000"
