Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,25,LAL,NBA,SG,3,NA,125,9.2,17.9,0.516,3.7,4.9,0.765,NA,NA,3.7,4.3,NA,NA,3.2,22.2
1967-68,26,LAL,NBA,PG,15,NA,528,6,14,0.427,3.6,4.7,0.768,NA,NA,3.2,4.1,NA,NA,2.9,15.6
1968-69,27,PHI,NBA,SG,5,NA,185,7.8,15,0.519,3.3,3.7,0.895,NA,NA,3.7,4.3,NA,NA,3.3,18.9
1969-70,28,PHI,NBA,PG,5,NA,146,6.4,14.8,0.433,3.9,5.4,0.727,NA,NA,3.5,4.4,NA,NA,2.5,16.8
1970-71,29,PHI,NBA,PG,7,NA,295,8.1,17,0.475,4,5.5,0.733,NA,NA,3.5,4.1,NA,NA,2.6,20.1
1971-72,30,BAL,NBA,PG,6,NA,271,7.3,16.7,0.437,6.6,7.8,0.847,NA,NA,3.2,6.2,NA,NA,2,21.3
1972-73,31,BAL,NBA,PG,5,NA,214,7.7,15.5,0.5,2.4,3,0.778,NA,NA,2.9,4.4,NA,NA,3.4,17.8
1973-74,32,CAP,NBA,PG,7,NA,162,4.4,13.1,0.339,2.4,4.4,0.55,0.7,2.2,2.9,3.3,1.1,0,2.9,11.3
1974-75,33,SEA,NBA,PG,9,NA,269,5.5,12.6,0.436,2.4,2.7,0.9,0.9,3.3,4.3,4.1,0.8,0.1,3.1,13.4
1975-76,34,DET,NBA,SG,9,NA,192,5.6,11.6,0.484,2.3,3.4,0.667,0.4,3.6,3.9,5.4,1.1,0,4.7,13.5
Career,NA,,NBA,,71,NA,2387,6.7,14.7,0.454,3.6,4.6,0.772,0.7,3.1,3.5,4.5,1,0.1,3,17
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,LAL,NBA,,18,NA,653,6.6,14.8,0.448,3.6,4.7,0.767,NA,NA,3.3,4.1,NA,NA,2.9,16.9
3 seasons,NA,"BAL,CAP",NBA,,18,NA,647,6.7,15.4,0.437,4.2,5.4,0.773,0.7,2.2,3,4.9,1.1,0,2.7,17.6
3 seasons,NA,PHI,NBA,,17,NA,626,7.6,15.9,0.478,3.8,4.9,0.767,NA,NA,3.6,4.3,NA,NA,2.8,19
1 season,NA,DET,NBA,,9,NA,192,5.6,11.6,0.484,2.3,3.4,0.667,0.4,3.6,3.9,5.4,1.1,0,4.7,13.5
1 season,NA,SEA,NBA,,9,NA,269,5.5,12.6,0.436,2.4,2.7,0.9,0.9,3.3,4.3,4.1,0.8,0.1,3.1,13.4
