Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,25,LAL,NBA,SG,76,NA,1763,6.8,14.9,0.452,2.8,3.9,0.708,NA,NA,4.5,4.2,NA,NA,3.9,16.3
1967-68,26,LAL,NBA,PG,81,NA,3039,7.4,15.5,0.48,4.2,5.7,0.74,NA,NA,4.1,4.2,NA,NA,2.8,19.1
1968-69,27,PHI,NBA,SG,82,NA,2144,7.5,15.6,0.478,3.7,5.3,0.697,NA,NA,4.4,5,NA,NA,3.2,18.6
1969-70,28,PHI,NBA,PG,76,NA,2772,7.7,15.6,0.496,4,5.1,0.785,NA,NA,3.9,4.9,NA,NA,2.6,19.5
1970-71,29,PHI,NBA,PG,82,NA,3245,7.3,14.8,0.496,4.7,5.9,0.787,NA,NA,4.3,4.9,NA,NA,2.4,19.4
1971-72,30,TOT,NBA,PG,77,NA,3285,7.8,16.6,0.47,5.6,7.3,0.771,NA,NA,2.9,6.7,NA,NA,2.1,21.2
1971-72,30,PHI,NBA,PG,1,NA,42,9.4,13.7,0.688,6,9.4,0.636,NA,NA,2.6,6,NA,NA,2.6,24.9
1971-72,30,BAL,NBA,PG,76,NA,3243,7.8,16.7,0.467,5.6,7.3,0.773,NA,NA,2.9,6.7,NA,NA,2.1,21.2
1972-73,31,BAL,NBA,PG,39,NA,1477,7.4,14.5,0.507,2.7,3.3,0.81,NA,NA,3.1,6.7,NA,NA,2.7,17.4
1973-74,32,CAP,NBA,PG,56,NA,1786,6.3,13.6,0.467,2.1,2.6,0.786,0.9,2,2.8,5.7,1.2,0.1,2.5,14.8
1974-75,33,SEA,NBA,PG,77,NA,2481,6.6,13.3,0.495,2.3,2.8,0.834,0.9,2.6,3.4,6.3,1.6,0.1,2.7,15.5
1975-76,34,DET,NBA,SG,79,NA,1589,5.7,13.1,0.433,2.3,2.6,0.862,0.6,2.5,3.1,4.9,1.4,0.1,3.6,13.6
Career,NA,,NBA,,725,NA,23581,7.2,14.9,0.48,3.7,4.8,0.769,0.8,2.4,3.7,5.3,1.4,0.1,2.8,18
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,PHI,NBA,,241,NA,8203,7.5,15.3,0.492,4.2,5.5,0.763,NA,NA,4.2,4.9,NA,NA,2.7,19.2
3 seasons,NA,"BAL,CAP",NBA,,171,NA,6506,7.3,15.3,0.476,4,5.1,0.78,0.9,2,3,6.5,1.2,0.1,2.3,18.6
2 seasons,NA,LAL,NBA,,157,NA,4802,7.2,15.3,0.47,3.7,5,0.731,NA,NA,4.2,4.2,NA,NA,3.2,18.1
1 season,NA,DET,NBA,,79,NA,1589,5.7,13.1,0.433,2.3,2.6,0.862,0.6,2.5,3.1,4.9,1.4,0.1,3.6,13.6
1 season,NA,SEA,NBA,,77,NA,2481,6.6,13.3,0.495,2.3,2.8,0.834,0.9,2.6,3.4,6.3,1.6,0.1,2.7,15.5
