Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2015-16,19,MIA,NBA,SF,13,330,10.1,0.516,0.243,0.405,6.4,15.7,11.3,3.7,1.3,0.9,12.1,14.3,NA,0.2,0.5,0.7,0.101,NA,-2.2,0.8,-1.4,0.1
2017-18,21,MIA,NBA,PF,5,125,12.1,0.495,0.452,0.405,5.8,22.4,13.9,16.2,1.5,2.7,13.9,19.8,NA,0,0.1,0.1,0.037,NA,-1,0.5,-0.5,0
Career,NA,,NBA,,18,455,10.6,0.508,0.319,0.405,6.2,17.5,12,7.1,1.4,1.4,12.8,15.8,NA,0.2,0.6,0.8,0.084,NA,-1.9,0.7,-1.2,0.1
