,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2015-16,19,MIA,NBA,36:24,4,9,2,5,4,8,6,8,3,8,9,1,2,2,2,5,14,11.8
2017-18,21,MIA,NBA,31:10,4,11,4,6,4,6,7,8,2,8,10,5,1,2,2,5,19,16.8
Career,,,,36:24,4,11,4,6,4,8,7,8,3,8,10,5,2,2,2,5,19,16.8
