Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,25,OKC,NBA,SG,32,0,7.5,1,2.6,0.402,0.3,0.8,0.296,0.8,1.7,0.455,0.451,0.3,0.4,0.667,0.1,0.8,0.9,0.3,0.2,0.3,0.3,1,2.6
2019-20,26,OKC,NBA,SG,34,0,8.4,1.1,3.1,0.371,0.3,1.4,0.217,0.9,1.7,0.492,0.419,0.2,0.4,0.5,0.2,1.2,1.4,0.3,0.1,0.3,0.4,0.8,2.8
Career,NA,,NBA,,66,0,7.9,1.1,2.8,0.385,0.3,1.1,0.247,0.8,1.7,0.474,0.433,0.2,0.4,0.583,0.2,1,1.2,0.3,0.2,0.3,0.3,0.9,2.7
