Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,20,LAS,ABA,NA,20,NA,188,38,87,0.437,1,4,0.25,37,83,0.446,0.443,11,17,0.647,34,32,66,9,14,38,88
Career,NA,,ABA,NA,20,NA,188,38,87,0.437,1,4,0.25,37,83,0.446,0.443,11,17,0.647,34,32,66,9,14,38,88
