Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,24,PHO,NBA,PG,17,NA,136,3.4,10.1,0.333,3.7,4.7,0.786,1.7,2.7,4.4,7.1,0.7,0,2.7,10.5,NA,NA,105
Career,NA,,NBA,,17,NA,136,3.4,10.1,0.333,3.7,4.7,0.786,1.7,2.7,4.4,7.1,0.7,0,2.7,10.5,NA,NA,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,PHO,NBA,,17,NA,136,3.4,10.1,0.333,3.7,4.7,0.786,1.7,2.7,4.4,7.1,0.7,0,2.7,10.5,NA,NA,105
