Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,22,NJA,ABA,PG,58,995,14.9,0.535,0.023,0.57,NA,NA,4.8,13.3,14.5,18.8,NA,2.3,0.8,3.1,0.148
1968-69,23,NYA,ABA,PG,67,1358,13.1,0.508,0.057,0.455,NA,NA,3.7,14.8,12.8,20,NA,1.6,0.6,2.2,0.079
Career,NA,,ABA,,125,2353,13.9,0.519,0.044,0.5,NA,NA,4.2,14.2,13.5,19.5,NA,3.9,1.4,5.3,0.108
