,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,NJA,ABA,,9,,1,,,,11,12,,,,,,,29
1968-69,23,NYA,ABA,,11,,2,,,,10,11,,,,,,,26
Career,,,,,11,,2,,,,11,12,,,,,,,29
