,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,20,BOS,NBA,SG,8,39,23%,77%,,,,-23.4,-26.0,1,1,1,0,2,0,14,0,1
2002-03,21,SEA,NBA,SG,17,86,69%,28%,3%,,,-9.0,-9.4,4,6,0,0,2,0,23,0,0
Career,,,NBA,,25,125,55%,43%,2%,,,-13.5,-14.5,5,7,1,0,4,0,37,0,1
,,,,,,,,,,,,,,,,,,,,,,
1 season,,SEA,NBA,,17,86,69%,28%,3%,,,-9.0,-9.4,4,6,0,0,2,0,23,0,0
1 season,,BOS,NBA,,8,39,23%,77%,,,,-23.4,-26.0,1,1,1,0,2,0,14,0,1
