Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Kennard Winchester,,0.5,0.4,0.3
Mario West,90.6,0.5,0.4,0.3
Emanual Davis,86.7,0.5,0.3,0.3
Jordan McRae,85.3,0.5,0.4,0.2
Darrin Hancock,85.0,0.5,0.4,0.2
Tyronn Lue,83.1,0.4,0.3,0.2
Alan Anderson,74.4,0.4,0.3,0.1
K.J. McDaniels,74.0,0.6,0.5,0.2
Keith McLeod,71.4,0.6,0.3,0.2
Brad Davis,71.1,0.6,0.6,0.3
Wayne Ellington,68.5,0.8,0.4,0.3
