Season,Team,Lg,Salary
1990-91,Houston Rockets,NBA,"$120,000"
1991-92,New York Knicks,NBA,"$120,000"
1992-93,Houston Rockets,NBA,"$140,000"
Career,(may be incomplete),,"$380,000"
