Season,Team,Lg,Salary
2016-17,Golden State Warriors,NBA,"$1,171,560"
2017-18,Golden State Warriors,NBA,"$1,312,611"
2018-19,Golden State Warriors,NBA,"$1,544,951"
Career,(may be incomplete),,"$4,029,122"
